order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD00007114,CUST001202,delivered,2018-06-28 10:38:00,2018-06-30 04:38:00,2018-07-04 04:38:00,2018-07-09 04:38:00,2018-07-17 10:38:00
ORD00007115,CUST002423,delivered,2018-06-28 10:52:00,2018-06-30 07:52:00,2018-07-03 07:52:00,2018-07-17 07:52:00,2018-07-09 10:52:00
ORD00007116,CUST001622,delivered,2018-06-28 11:04:00,2018-06-30 03:04:00,2018-07-03 03:04:00,2018-07-19 03:04:00,2018-07-30 11:04:00
ORD00007117,CUST000760,delivered,2018-06-28 11:25:00,2018-06-29 19:25:00,2018-07-01 19:25:00,2018-07-11 19:25:00,2018-07-25 11:25:00
ORD00007118,CUST004290,delivered,2018-06-28 11:32:00,2018-06-29 18:32:00,2018-07-03 18:32:00,2018-07-13 18:32:00,2018-07-22 11:32:00
ORD00007119,CUST001489,delivered,2018-06-28 14:22:00,2018-06-29 15:22:00,2018-07-01 15:22:00,2018-07-03 15:22:00,2018-08-07 14:22:00
ORD00007120,CUST004259,delivered,2018-06-28 15:10:00,2018-06-30 11:10:00,2018-07-05 11:10:00,2018-07-12 11:10:00,2018-07-18 15:10:00
ORD00007121,CUST004372,delivered,2018-06-28 15:13:00,2018-06-29 20:13:00,2018-07-01 20:13:00,2018-07-19 20:13:00,2018-07-27 15:13:00
ORD00007122,CUST004460,delivered,2018-06-28 16:03:00,2018-06-28 18:03:00,2018-07-03 18:03:00,2018-07-07 18:03:00,2018-08-04 16:03:00
ORD00007123,CUST001666,delivered,2018-06-28 16:58:00,2018-06-30 12:58:00,2018-07-01 12:58:00,2018-07-03 12:58:00,2018-07-30 16:58:00
ORD00007124,CUST002003,delivered,2018-06-28 18:08:00,2018-06-30 15:08:00,2018-07-07 15:08:00,2018-07-21 15:08:00,2018-07-15 18:08:00
ORD00007125,CUST000460,delivered,2018-06-28 18:57:00,2018-06-29 12:57:00,2018-07-05 12:57:00,2018-07-20 12:57:00,2018-07-17 18:57:00
ORD00007126,CUST003022,delivered,2018-06-28 22:44:00,2018-06-30 15:44:00,2018-07-07 15:44:00,2018-07-10 15:44:00,2018-07-24 22:44:00
ORD00007127,CUST002291,delivered,2018-06-28 23:40:00,2018-06-29 00:40:00,2018-07-06 00:40:00,2018-07-15 00:40:00,2018-08-05 23:40:00
ORD00007128,CUST001366,delivered,2018-06-29 00:20:00,2018-06-29 09:20:00,2018-06-30 09:20:00,2018-07-05 09:20:00,2018-07-14 00:20:00
ORD00007129,CUST003202,delivered,2018-06-29 01:11:00,2018-06-29 14:11:00,2018-06-30 14:11:00,2018-07-11 14:11:00,2018-08-02 01:11:00
ORD00007130,CUST004753,delivered,2018-06-29 06:50:00,2018-06-30 19:50:00,2018-07-04 19:50:00,2018-07-16 19:50:00,2018-07-23 06:50:00
ORD00007131,CUST001384,delivered,2018-06-29 07:21:00,2018-06-29 23:21:00,2018-07-01 23:21:00,2018-07-15 23:21:00,2018-07-26 07:21:00
ORD00007132,CUST002136,delivered,2018-06-29 07:53:00,2018-07-01 01:53:00,2018-07-08 01:53:00,2018-07-14 01:53:00,2018-08-07 07:53:00
ORD00007133,CUST004838,delivered,2018-06-29 08:25:00,2018-06-30 17:25:00,2018-07-07 17:25:00,2018-07-23 17:25:00,2018-07-21 08:25:00
ORD00007134,CUST003033,delivered,2018-06-29 10:43:00,2018-06-30 09:43:00,2018-07-04 09:43:00,2018-07-16 09:43:00,2018-08-01 10:43:00
ORD00007135,CUST003710,delivered,2018-06-29 11:00:00,2018-06-30 10:00:00,2018-07-03 10:00:00,2018-07-08 10:00:00,2018-07-19 11:00:00
ORD00007136,CUST001522,delivered,2018-06-29 12:27:00,2018-06-30 21:27:00,2018-07-04 21:27:00,2018-07-22 21:27:00,2018-07-19 12:27:00
ORD00007137,CUST001624,delivered,2018-06-29 15:24:00,2018-06-30 16:24:00,2018-07-05 16:24:00,2018-07-17 16:24:00,2018-07-09 15:24:00
ORD00007138,CUST000682,delivered,2018-06-29 20:48:00,2018-07-01 19:48:00,2018-07-05 19:48:00,2018-07-18 19:48:00,2018-07-17 20:48:00
ORD00007139,CUST003135,delivered,2018-06-29 23:25:00,2018-07-01 08:25:00,2018-07-05 08:25:00,2018-07-22 08:25:00,2018-07-14 23:25:00
ORD00007140,CUST003262,delivered,2018-06-29 23:26:00,2018-07-01 18:26:00,2018-07-05 18:26:00,2018-07-15 18:26:00,2018-08-05 23:26:00
ORD00007141,CUST004995,delivered,2018-06-30 01:29:00,2018-07-01 10:29:00,2018-07-05 10:29:00,2018-07-09 10:29:00,2018-07-17 01:29:00
ORD00007142,CUST004697,delivered,2018-06-30 04:54:00,2018-06-30 07:54:00,2018-07-01 07:54:00,2018-07-03 07:54:00,2018-07-15 04:54:00
ORD00007143,CUST003420,delivered,2018-06-30 08:20:00,2018-07-01 06:20:00,2018-07-04 06:20:00,2018-07-13 06:20:00,2018-07-22 08:20:00
ORD00007144,CUST001868,delivered,2018-06-30 11:34:00,2018-07-02 05:34:00,2018-07-05 05:34:00,2018-07-16 05:34:00,2018-08-06 11:34:00
ORD00007145,CUST003610,delivered,2018-06-30 12:14:00,2018-07-01 04:14:00,2018-07-03 04:14:00,2018-07-13 04:14:00,2018-07-24 12:14:00
ORD00007146,CUST001200,delivered,2018-06-30 16:04:00,2018-07-02 08:04:00,2018-07-07 08:04:00,2018-07-19 08:04:00,2018-07-14 16:04:00
ORD00007147,CUST002824,delivered,2018-06-30 19:20:00,2018-07-02 09:20:00,2018-07-05 09:20:00,2018-07-22 09:20:00,2018-07-19 19:20:00
ORD00007148,CUST002949,delivered,2018-06-30 20:49:00,2018-07-01 15:49:00,2018-07-05 15:49:00,2018-07-06 15:49:00,2018-07-19 20:49:00
ORD00007149,CUST003979,delivered,2018-06-30 21:36:00,2018-07-01 05:36:00,2018-07-07 05:36:00,2018-07-17 05:36:00,2018-07-21 21:36:00
ORD00007150,CUST003626,shipped,2018-06-30 22:07:00,2018-07-01 01:07:00,,,2018-07-20 22:07:00
ORD00007151,CUST004579,delivered,2018-06-30 23:36:00,2018-07-02 18:36:00,2018-07-08 18:36:00,2018-07-21 18:36:00,2018-07-16 23:36:00
ORD00007152,CUST000169,delivered,2018-07-01 02:22:00,2018-07-01 15:22:00,2018-07-05 15:22:00,2018-07-07 15:22:00,2018-07-24 02:22:00
ORD00007153,CUST002022,delivered,2018-07-01 03:18:00,2018-07-02 18:18:00,2018-07-05 18:18:00,2018-07-09 18:18:00,2018-08-07 03:18:00
ORD00007154,CUST002195,delivered,2018-07-01 03:24:00,2018-07-01 08:24:00,2018-07-06 08:24:00,2018-07-10 08:24:00,2018-07-29 03:24:00
ORD00007155,CUST000439,delivered,2018-07-01 03:35:00,2018-07-02 05:35:00,2018-07-08 05:35:00,2018-07-12 05:35:00,2018-07-17 03:35:00
ORD00007156,CUST003261,delivered,2018-07-01 07:18:00,2018-07-02 18:18:00,2018-07-08 18:18:00,2018-07-23 18:18:00,2018-08-07 07:18:00
ORD00007157,CUST004256,delivered,2018-07-01 08:04:00,2018-07-02 08:04:00,2018-07-08 08:04:00,2018-07-28 08:04:00,2018-07-22 08:04:00
ORD00007158,CUST004910,delivered,2018-07-01 09:45:00,2018-07-02 06:45:00,2018-07-07 06:45:00,2018-07-16 06:45:00,2018-07-16 09:45:00
ORD00007159,CUST002450,delivered,2018-07-01 13:02:00,2018-07-02 01:02:00,2018-07-07 01:02:00,2018-07-24 01:02:00,2018-08-10 13:02:00
ORD00007160,CUST004682,delivered,2018-07-01 14:54:00,2018-07-01 21:54:00,2018-07-07 21:54:00,2018-07-14 21:54:00,2018-07-18 14:54:00
ORD00007161,CUST000864,delivered,2018-07-01 15:34:00,2018-07-03 09:34:00,2018-07-05 09:34:00,2018-07-15 09:34:00,2018-07-13 15:34:00
ORD00007162,CUST000140,delivered,2018-07-01 16:02:00,2018-07-03 08:02:00,2018-07-09 08:02:00,2018-07-29 08:02:00,2018-07-25 16:02:00
ORD00007163,CUST004424,delivered,2018-07-01 16:15:00,2018-07-02 22:15:00,2018-07-08 22:15:00,2018-07-11 22:15:00,2018-07-13 16:15:00
ORD00007164,CUST000225,delivered,2018-07-01 17:00:00,2018-07-03 03:00:00,2018-07-04 03:00:00,2018-07-08 03:00:00,2018-08-02 17:00:00
ORD00007165,CUST000558,delivered,2018-07-01 19:54:00,2018-07-03 16:54:00,2018-07-07 16:54:00,2018-07-22 16:54:00,2018-08-02 19:54:00
ORD00007166,CUST001574,delivered,2018-07-01 20:01:00,2018-07-03 02:01:00,2018-07-06 02:01:00,2018-07-13 02:01:00,2018-07-23 20:01:00
ORD00007167,CUST000386,delivered,2018-07-01 20:04:00,2018-07-02 00:04:00,2018-07-09 00:04:00,2018-07-18 00:04:00,2018-07-28 20:04:00
ORD00007168,CUST000521,delivered,2018-07-01 22:01:00,2018-07-03 14:01:00,2018-07-04 14:01:00,2018-07-23 14:01:00,2018-07-27 22:01:00
ORD00007169,CUST003973,delivered,2018-07-01 22:27:00,2018-07-02 20:27:00,2018-07-07 20:27:00,2018-07-12 20:27:00,2018-07-25 22:27:00
ORD00007170,CUST002835,delivered,2018-07-02 00:03:00,2018-07-02 07:03:00,2018-07-05 07:03:00,2018-07-13 07:03:00,2018-08-02 00:03:00
ORD00007171,CUST003143,delivered,2018-07-02 00:14:00,2018-07-03 03:14:00,2018-07-08 03:14:00,2018-07-17 03:14:00,2018-07-27 00:14:00
ORD00007172,CUST001834,delivered,2018-07-02 00:39:00,2018-07-02 17:39:00,2018-07-07 17:39:00,2018-07-14 17:39:00,2018-08-01 00:39:00
ORD00007173,CUST004543,delivered,2018-07-02 02:18:00,2018-07-02 22:18:00,2018-07-09 22:18:00,2018-07-25 22:18:00,2018-07-24 02:18:00
ORD00007174,CUST003162,delivered,2018-07-02 03:08:00,2018-07-04 00:08:00,2018-07-09 00:08:00,2018-07-27 00:08:00,2018-07-30 03:08:00
ORD00007175,CUST003502,delivered,2018-07-02 03:54:00,2018-07-02 17:54:00,2018-07-08 17:54:00,2018-07-25 17:54:00,2018-07-25 03:54:00
ORD00007176,CUST004203,delivered,2018-07-02 04:10:00,2018-07-02 10:10:00,2018-07-06 10:10:00,2018-07-09 10:10:00,2018-08-03 04:10:00
ORD00007177,CUST001500,delivered,2018-07-02 07:01:00,2018-07-03 17:01:00,2018-07-09 17:01:00,2018-07-25 17:01:00,2018-08-06 07:01:00
ORD00007178,CUST002964,delivered,2018-07-02 08:22:00,2018-07-03 14:22:00,2018-07-07 14:22:00,2018-07-17 14:22:00,2018-08-11 08:22:00
ORD00007179,CUST001478,delivered,2018-07-02 09:01:00,2018-07-04 08:01:00,2018-07-07 08:01:00,2018-07-24 08:01:00,2018-08-02 09:01:00
ORD00007180,CUST000904,delivered,2018-07-02 10:41:00,2018-07-02 14:41:00,2018-07-07 14:41:00,2018-07-17 14:41:00,2018-07-18 10:41:00
ORD00007181,CUST001632,delivered,2018-07-02 11:07:00,2018-07-02 17:07:00,2018-07-09 17:07:00,2018-07-29 17:07:00,2018-07-25 11:07:00
ORD00007182,CUST003987,delivered,2018-07-02 11:44:00,2018-07-04 04:44:00,2018-07-07 04:44:00,2018-07-13 04:44:00,2018-08-04 11:44:00
ORD00007183,CUST001171,delivered,2018-07-02 12:34:00,2018-07-02 17:34:00,2018-07-08 17:34:00,2018-07-23 17:34:00,2018-08-07 12:34:00
ORD00007184,CUST002328,delivered,2018-07-02 12:59:00,2018-07-04 01:59:00,2018-07-10 01:59:00,2018-07-12 01:59:00,2018-08-01 12:59:00
ORD00007185,CUST004120,delivered,2018-07-02 13:01:00,2018-07-02 15:01:00,2018-07-09 15:01:00,2018-07-20 15:01:00,2018-07-18 13:01:00
ORD00007186,CUST001745,delivered,2018-07-02 13:10:00,2018-07-04 08:10:00,2018-07-05 08:10:00,2018-07-10 08:10:00,2018-07-25 13:10:00
ORD00007187,CUST002040,delivered,2018-07-02 13:55:00,2018-07-02 15:55:00,2018-07-05 15:55:00,2018-07-16 15:55:00,2018-08-03 13:55:00
ORD00007188,CUST000120,delivered,2018-07-02 14:06:00,2018-07-03 22:06:00,2018-07-06 22:06:00,2018-07-08 22:06:00,2018-07-16 14:06:00
ORD00007189,CUST003858,delivered,2018-07-02 14:32:00,2018-07-04 07:32:00,2018-07-11 07:32:00,2018-07-29 07:32:00,2018-08-05 14:32:00
ORD00007190,CUST001676,delivered,2018-07-02 18:15:00,2018-07-03 14:15:00,2018-07-06 14:15:00,2018-07-26 14:15:00,2018-07-23 18:15:00
ORD00007191,CUST001321,delivered,2018-07-02 21:17:00,2018-07-04 08:17:00,2018-07-11 08:17:00,2018-07-26 08:17:00,2018-07-25 21:17:00
ORD00007192,CUST004951,delivered,2018-07-02 23:34:00,2018-07-04 12:34:00,2018-07-07 12:34:00,2018-07-19 12:34:00,2018-07-30 23:34:00
ORD00007193,CUST001016,delivered,2018-07-03 07:36:00,2018-07-03 14:36:00,2018-07-09 14:36:00,2018-07-15 14:36:00,2018-07-26 07:36:00
ORD00007194,CUST004544,delivered,2018-07-03 07:46:00,2018-07-04 17:46:00,2018-07-05 17:46:00,2018-07-13 17:46:00,2018-07-14 07:46:00
ORD00007195,CUST001744,delivered,2018-07-03 08:30:00,2018-07-04 16:30:00,2018-07-09 16:30:00,2018-07-17 16:30:00,2018-07-27 08:30:00
ORD00007196,CUST001943,delivered,2018-07-03 10:06:00,2018-07-04 00:06:00,2018-07-05 00:06:00,2018-07-22 00:06:00,2018-08-04 10:06:00
ORD00007197,CUST003542,delivered,2018-07-03 11:37:00,2018-07-05 08:37:00,2018-07-07 08:37:00,2018-07-19 08:37:00,2018-07-31 11:37:00
ORD00007198,CUST001447,delivered,2018-07-03 13:16:00,2018-07-04 09:16:00,2018-07-05 09:16:00,2018-07-11 09:16:00,2018-08-05 13:16:00
ORD00007199,CUST003617,delivered,2018-07-03 13:47:00,2018-07-04 05:47:00,2018-07-11 05:47:00,2018-07-20 05:47:00,2018-07-23 13:47:00
ORD00007200,CUST003895,delivered,2018-07-03 14:59:00,2018-07-05 04:59:00,2018-07-11 04:59:00,2018-07-17 04:59:00,2018-07-19 14:59:00
ORD00007201,CUST001725,delivered,2018-07-03 15:15:00,2018-07-04 03:15:00,2018-07-11 03:15:00,2018-07-23 03:15:00,2018-08-04 15:15:00
ORD00007202,CUST002273,delivered,2018-07-03 15:25:00,2018-07-05 01:25:00,2018-07-06 01:25:00,2018-07-12 01:25:00,2018-07-22 15:25:00
ORD00007203,CUST004063,delivered,2018-07-03 19:20:00,2018-07-04 18:20:00,2018-07-07 18:20:00,2018-07-23 18:20:00,2018-07-15 19:20:00
ORD00007204,CUST004282,delivered,2018-07-03 20:46:00,2018-07-04 03:46:00,2018-07-11 03:46:00,2018-07-24 03:46:00,2018-07-18 20:46:00
ORD00007205,CUST000072,delivered,2018-07-03 21:35:00,2018-07-05 18:35:00,2018-07-09 18:35:00,2018-07-18 18:35:00,2018-08-06 21:35:00
ORD00007206,CUST004170,delivered,2018-07-03 22:16:00,2018-07-04 12:16:00,2018-07-07 12:16:00,2018-07-11 12:16:00,2018-08-11 22:16:00
ORD00007207,CUST002201,delivered,2018-07-04 00:06:00,2018-07-04 19:06:00,2018-07-09 19:06:00,2018-07-14 19:06:00,2018-07-30 00:06:00
ORD00007208,CUST002144,delivered,2018-07-04 00:42:00,2018-07-05 03:42:00,2018-07-07 03:42:00,2018-07-12 03:42:00,2018-07-29 00:42:00
ORD00007209,CUST003758,delivered,2018-07-04 04:00:00,2018-07-06 01:00:00,2018-07-07 01:00:00,2018-07-12 01:00:00,2018-07-20 04:00:00
ORD00007210,CUST003182,delivered,2018-07-04 04:40:00,2018-07-04 11:40:00,2018-07-08 11:40:00,2018-07-17 11:40:00,2018-08-03 04:40:00
ORD00007211,CUST001482,delivered,2018-07-04 06:52:00,2018-07-04 09:52:00,2018-07-06 09:52:00,2018-07-23 09:52:00,2018-08-06 06:52:00
ORD00007212,CUST002876,delivered,2018-07-04 07:24:00,2018-07-04 12:24:00,2018-07-05 12:24:00,2018-07-18 12:24:00,2018-07-14 07:24:00
ORD00007213,CUST004861,delivered,2018-07-04 08:25:00,2018-07-06 01:25:00,2018-07-13 01:25:00,2018-07-29 01:25:00,2018-07-26 08:25:00
ORD00007214,CUST004080,delivered,2018-07-04 10:10:00,2018-07-05 01:10:00,2018-07-12 01:10:00,2018-07-22 01:10:00,2018-07-22 10:10:00
ORD00007215,CUST001097,delivered,2018-07-04 14:08:00,2018-07-05 04:08:00,2018-07-07 04:08:00,2018-07-16 04:08:00,2018-08-04 14:08:00
ORD00007216,CUST004308,delivered,2018-07-04 18:02:00,2018-07-05 21:02:00,2018-07-06 21:02:00,2018-07-12 21:02:00,2018-08-03 18:02:00
ORD00007217,CUST000724,delivered,2018-07-04 18:59:00,2018-07-06 18:59:00,2018-07-10 18:59:00,2018-07-17 18:59:00,2018-07-21 18:59:00
ORD00007218,CUST003240,delivered,2018-07-04 22:46:00,2018-07-06 21:46:00,2018-07-09 21:46:00,2018-07-22 21:46:00,2018-07-22 22:46:00
ORD00007219,CUST002379,delivered,2018-07-04 23:40:00,2018-07-05 04:40:00,2018-07-11 04:40:00,2018-07-24 04:40:00,2018-08-03 23:40:00
ORD00007220,CUST004847,delivered,2018-07-05 00:22:00,2018-07-05 12:22:00,2018-07-10 12:22:00,2018-07-28 12:22:00,2018-08-05 00:22:00
ORD00007221,CUST003215,delivered,2018-07-05 01:24:00,2018-07-06 09:24:00,2018-07-07 09:24:00,2018-07-13 09:24:00,2018-07-25 01:24:00
ORD00007222,CUST002872,delivered,2018-07-05 01:55:00,2018-07-05 11:55:00,2018-07-06 11:55:00,2018-07-18 11:55:00,2018-08-07 01:55:00
ORD00007223,CUST004490,delivered,2018-07-05 03:45:00,2018-07-07 02:45:00,2018-07-08 02:45:00,2018-07-17 02:45:00,2018-08-05 03:45:00
ORD00007224,CUST004608,delivered,2018-07-05 04:24:00,2018-07-06 21:24:00,2018-07-12 21:24:00,2018-07-20 21:24:00,2018-08-14 04:24:00
ORD00007225,CUST004782,delivered,2018-07-05 04:33:00,2018-07-06 03:33:00,2018-07-13 03:33:00,2018-07-17 03:33:00,2018-07-30 04:33:00
ORD00007226,CUST003920,delivered,2018-07-05 06:06:00,2018-07-05 15:06:00,2018-07-11 15:06:00,2018-07-18 15:06:00,2018-08-05 06:06:00
ORD00007227,CUST001721,delivered,2018-07-05 07:08:00,2018-07-06 08:08:00,2018-07-11 08:08:00,2018-07-23 08:08:00,2018-07-16 07:08:00
ORD00007228,CUST003400,delivered,2018-07-05 07:49:00,2018-07-06 00:49:00,2018-07-12 00:49:00,2018-07-22 00:49:00,2018-08-01 07:49:00
ORD00007229,CUST001858,delivered,2018-07-05 08:35:00,2018-07-06 08:35:00,2018-07-08 08:35:00,2018-07-21 08:35:00,2018-07-16 08:35:00
ORD00007230,CUST002766,delivered,2018-07-05 10:09:00,2018-07-07 03:09:00,2018-07-14 03:09:00,2018-07-19 03:09:00,2018-08-10 10:09:00
ORD00007231,CUST002397,delivered,2018-07-05 14:21:00,2018-07-07 13:21:00,2018-07-09 13:21:00,2018-07-20 13:21:00,2018-07-24 14:21:00
ORD00007232,CUST003765,delivered,2018-07-05 16:40:00,2018-07-07 10:40:00,2018-07-11 10:40:00,2018-07-16 10:40:00,2018-08-12 16:40:00
ORD00007233,CUST004022,delivered,2018-07-05 17:51:00,2018-07-06 04:51:00,2018-07-09 04:51:00,2018-07-11 04:51:00,2018-08-12 17:51:00
ORD00007234,CUST003887,delivered,2018-07-05 18:13:00,2018-07-06 15:13:00,2018-07-12 15:13:00,2018-07-24 15:13:00,2018-08-09 18:13:00
ORD00007235,CUST002563,delivered,2018-07-05 18:58:00,2018-07-06 10:58:00,2018-07-07 10:58:00,2018-07-20 10:58:00,2018-08-12 18:58:00
ORD00007236,CUST002447,delivered,2018-07-05 19:00:00,2018-07-06 00:00:00,2018-07-07 00:00:00,2018-07-15 00:00:00,2018-08-03 19:00:00
ORD00007237,CUST003668,delivered,2018-07-05 19:48:00,2018-07-05 21:48:00,2018-07-06 21:48:00,2018-07-15 21:48:00,2018-07-26 19:48:00
ORD00007238,CUST002262,delivered,2018-07-06 00:48:00,2018-07-07 18:48:00,2018-07-12 18:48:00,2018-08-01 18:48:00,2018-07-20 00:48:00
ORD00007239,CUST003618,delivered,2018-07-06 01:02:00,2018-07-07 08:02:00,2018-07-10 08:02:00,2018-07-16 08:02:00,2018-07-22 01:02:00
ORD00007240,CUST001313,delivered,2018-07-06 02:13:00,2018-07-06 20:13:00,2018-07-07 20:13:00,2018-07-24 20:13:00,2018-07-31 02:13:00
ORD00007241,CUST001865,delivered,2018-07-06 03:26:00,2018-07-06 06:26:00,2018-07-13 06:26:00,2018-07-25 06:26:00,2018-07-29 03:26:00
ORD00007242,CUST002306,delivered,2018-07-06 04:18:00,2018-07-07 16:18:00,2018-07-14 16:18:00,2018-07-22 16:18:00,2018-07-23 04:18:00
ORD00007243,CUST001808,delivered,2018-07-06 04:55:00,2018-07-07 02:55:00,2018-07-10 02:55:00,2018-07-22 02:55:00,2018-07-28 04:55:00
ORD00007244,CUST002742,delivered,2018-07-06 05:12:00,2018-07-06 21:12:00,2018-07-11 21:12:00,2018-07-23 21:12:00,2018-08-03 05:12:00
ORD00007245,CUST003337,delivered,2018-07-06 14:02:00,2018-07-08 02:02:00,2018-07-09 02:02:00,2018-07-26 02:02:00,2018-08-09 14:02:00
ORD00007246,CUST000998,delivered,2018-07-06 14:12:00,2018-07-07 00:12:00,2018-07-12 00:12:00,2018-07-21 00:12:00,2018-08-13 14:12:00
ORD00007247,CUST002320,created,2018-07-06 15:18:00,,,,2018-07-22 15:18:00
ORD00007248,CUST003208,delivered,2018-07-06 16:06:00,2018-07-08 08:06:00,2018-07-13 08:06:00,2018-07-28 08:06:00,2018-07-25 16:06:00
ORD00007249,CUST000599,delivered,2018-07-06 17:05:00,2018-07-08 03:05:00,2018-07-15 03:05:00,2018-07-28 03:05:00,2018-08-03 17:05:00
ORD00007250,CUST001084,delivered,2018-07-06 19:14:00,2018-07-08 07:14:00,2018-07-09 07:14:00,2018-07-11 07:14:00,2018-08-12 19:14:00
ORD00007251,CUST003582,delivered,2018-07-06 19:51:00,2018-07-07 18:51:00,2018-07-13 18:51:00,2018-07-25 18:51:00,2018-07-31 19:51:00
ORD00007252,CUST003087,delivered,2018-07-06 20:14:00,2018-07-08 18:14:00,2018-07-10 18:14:00,2018-07-17 18:14:00,2018-08-14 20:14:00
ORD00007253,CUST002303,delivered,2018-07-06 20:23:00,2018-07-08 06:23:00,2018-07-09 06:23:00,2018-07-24 06:23:00,2018-08-04 20:23:00
ORD00007254,CUST002785,delivered,2018-07-07 00:27:00,2018-07-09 00:27:00,2018-07-11 00:27:00,2018-07-24 00:27:00,2018-08-06 00:27:00
ORD00007255,CUST000722,delivered,2018-07-07 00:46:00,2018-07-08 01:46:00,2018-07-09 01:46:00,2018-07-28 01:46:00,2018-08-07 00:46:00
ORD00007256,CUST001155,delivered,2018-07-07 02:37:00,2018-07-07 21:37:00,2018-07-08 21:37:00,2018-07-18 21:37:00,2018-07-25 02:37:00
ORD00007257,CUST000017,delivered,2018-07-07 02:44:00,2018-07-08 08:44:00,2018-07-11 08:44:00,2018-07-12 08:44:00,2018-07-20 02:44:00
ORD00007258,CUST000992,delivered,2018-07-07 03:37:00,2018-07-08 09:37:00,2018-07-15 09:37:00,2018-07-26 09:37:00,2018-07-17 03:37:00
ORD00007259,CUST004974,delivered,2018-07-07 07:36:00,2018-07-08 05:36:00,2018-07-12 05:36:00,2018-07-25 05:36:00,2018-07-28 07:36:00
ORD00007260,CUST002233,shipped,2018-07-07 07:44:00,2018-07-08 04:44:00,,,2018-08-02 07:44:00
ORD00007261,CUST003463,delivered,2018-07-07 07:56:00,2018-07-08 22:56:00,2018-07-15 22:56:00,2018-08-04 22:56:00,2018-08-06 07:56:00
ORD00007262,CUST001447,delivered,2018-07-07 08:01:00,2018-07-09 08:01:00,2018-07-10 08:01:00,2018-07-23 08:01:00,2018-07-27 08:01:00
ORD00007263,CUST001466,delivered,2018-07-07 09:14:00,2018-07-08 20:14:00,2018-07-12 20:14:00,2018-07-31 20:14:00,2018-08-01 09:14:00
ORD00007264,CUST003768,delivered,2018-07-07 10:12:00,2018-07-09 10:12:00,2018-07-15 10:12:00,2018-07-20 10:12:00,2018-07-22 10:12:00
ORD00007265,CUST003628,delivered,2018-07-07 11:24:00,2018-07-08 00:24:00,2018-07-10 00:24:00,2018-07-20 00:24:00,2018-07-22 11:24:00
ORD00007266,CUST003084,delivered,2018-07-07 12:48:00,2018-07-07 15:48:00,2018-07-10 15:48:00,2018-07-18 15:48:00,2018-07-17 12:48:00
ORD00007267,CUST001544,delivered,2018-07-07 16:41:00,2018-07-07 20:41:00,2018-07-11 20:41:00,2018-07-19 20:41:00,2018-08-08 16:41:00
ORD00007268,CUST000080,delivered,2018-07-07 18:35:00,2018-07-07 23:35:00,2018-07-12 23:35:00,2018-07-16 23:35:00,2018-08-13 18:35:00
ORD00007269,CUST003288,delivered,2018-07-07 21:11:00,2018-07-08 00:11:00,2018-07-15 00:11:00,2018-07-29 00:11:00,2018-08-13 21:11:00
ORD00007270,CUST001272,delivered,2018-07-08 00:54:00,2018-07-09 13:54:00,2018-07-13 13:54:00,2018-07-17 13:54:00,2018-08-10 00:54:00
ORD00007271,CUST001565,delivered,2018-07-08 01:26:00,2018-07-08 17:26:00,2018-07-12 17:26:00,2018-07-20 17:26:00,2018-07-28 01:26:00
ORD00007272,CUST001714,delivered,2018-07-08 02:10:00,2018-07-09 16:10:00,2018-07-10 16:10:00,2018-07-13 16:10:00,2018-08-14 02:10:00
ORD00007273,CUST001010,delivered,2018-07-08 04:20:00,2018-07-09 00:20:00,2018-07-15 00:20:00,2018-07-20 00:20:00,2018-08-13 04:20:00
ORD00007274,CUST000773,delivered,2018-07-08 05:06:00,2018-07-08 09:06:00,2018-07-15 09:06:00,2018-07-20 09:06:00,2018-08-04 05:06:00
ORD00007275,CUST000483,delivered,2018-07-08 08:32:00,2018-07-09 10:32:00,2018-07-10 10:32:00,2018-07-15 10:32:00,2018-08-13 08:32:00
ORD00007276,CUST002393,delivered,2018-07-08 09:29:00,2018-07-08 19:29:00,2018-07-10 19:29:00,2018-07-16 19:29:00,2018-08-04 09:29:00
ORD00007277,CUST003180,delivered,2018-07-08 10:57:00,2018-07-09 13:57:00,2018-07-15 13:57:00,2018-07-19 13:57:00,2018-07-26 10:57:00
ORD00007278,CUST001582,delivered,2018-07-08 13:41:00,2018-07-08 14:41:00,2018-07-14 14:41:00,2018-07-19 14:41:00,2018-08-07 13:41:00
ORD00007279,CUST002522,processing,2018-07-08 16:09:00,2018-07-09 11:09:00,,,2018-08-16 16:09:00
ORD00007280,CUST001106,delivered,2018-07-08 16:46:00,2018-07-09 14:46:00,2018-07-12 14:46:00,2018-07-17 14:46:00,2018-07-22 16:46:00
ORD00007281,CUST003710,delivered,2018-07-08 17:15:00,2018-07-09 10:15:00,2018-07-15 10:15:00,2018-08-04 10:15:00,2018-07-22 17:15:00
ORD00007282,CUST003362,delivered,2018-07-08 17:58:00,2018-07-09 04:58:00,2018-07-12 04:58:00,2018-07-20 04:58:00,2018-07-18 17:58:00
ORD00007283,CUST004271,delivered,2018-07-08 19:25:00,2018-07-09 05:25:00,2018-07-11 05:25:00,2018-07-16 05:25:00,2018-08-11 19:25:00
ORD00007284,CUST000842,delivered,2018-07-08 19:27:00,2018-07-10 16:27:00,2018-07-11 16:27:00,2018-07-12 16:27:00,2018-07-18 19:27:00
