customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST003827,UNIQ003827,73950,duque de caxias,RJ
CUST003828,UNIQ003828,40396,sao goncalo,RJ
CUST003829,UNIQ003829,17956,camaçari,BA
CUST003830,UNIQ003830,79246,sao bernardo do campo,SP
CUST003831,UNIQ003831,12492,santo andre,SP
CUST003832,UNIQ003832,65312,itabuna,BA
CUST003833,UNIQ003833,85550,feira de santana,BA
CUST003834,UNIQ003834,51399,santo andre,SP
CUST003835,UNIQ003835,82516,nova iguacu,RJ
CUST003836,UNIQ003836,18324,sao paulo,SP
CUST003837,UNIQ003837,45107,zona norte,MS
CUST003838,UNIQ003838,94974,sao paulo,SP
CUST003839,UNIQ003839,64675,centro,MS
CUST003840,UNIQ003840,72041,santa maria,RS
CUST003841,UNIQ003841,25327,sao goncalo,RJ
CUST003842,UNIQ003842,74852,sao bernardo do campo,SP
CUST003843,UNIQ003843,91618,sao goncalo,RJ
CUST003844,UNIQ003844,94696,campinas,SP
CUST003845,UNIQ003845,55451,sao paulo,SP
CUST003846,UNIQ003846,68762,juiz de fora,MG
CUST003847,UNIQ003847,67177,interior,PI
CUST003848,UNIQ003848,12727,uberlandia,MG
CUST003849,UNIQ003849,31146,londrina,PR
CUST003850,UNIQ003850,47750,campinas,SP
CUST003851,UNIQ003851,35192,niteroi,RJ
CUST003852,UNIQ003852,71504,sao paulo,SP
CUST003853,UNIQ003853,55068,juiz de fora,MG
CUST003854,UNIQ003854,67424,capital,MS
CUST003855,UNIQ003855,40422,canoas,RS
CUST003856,UNIQ003856,76536,campinas,SP
CUST003857,UNIQ003857,38796,campinas,SP
CUST003858,UNIQ003858,87025,betim,MG
CUST003859,UNIQ003859,99780,guarulhos,SP
CUST003860,UNIQ003860,54453,vitoria da conquista,BA
CUST003861,UNIQ003861,88918,salvador,BA
CUST003862,UNIQ003862,96108,belo horizonte,MG
CUST003863,UNIQ003863,71402,santo andre,SP
CUST003864,UNIQ003864,27191,sao bernardo do campo,SP
CUST003865,UNIQ003865,48455,santo andre,SP
CUST003866,UNIQ003866,61166,sao bernardo do campo,SP
CUST003867,UNIQ003867,64638,guarulhos,SP
CUST003868,UNIQ003868,98225,pelotas,RS
CUST003869,UNIQ003869,95524,betim,MG
CUST003870,UNIQ003870,57219,santo andre,SP
CUST003871,UNIQ003871,71908,sao paulo,SP
CUST003872,UNIQ003872,31237,sao bernardo do campo,SP
CUST003873,UNIQ003873,91506,sao bernardo do campo,SP
CUST003874,UNIQ003874,37159,itabuna,BA
CUST003875,UNIQ003875,47022,santo andre,SP
CUST003876,UNIQ003876,21297,rio de janeiro,RJ
CUST003877,UNIQ003877,97432,santo andre,SP
CUST003878,UNIQ003878,73293,caruaru,PE
CUST003879,UNIQ003879,26920,uberlandia,MG
CUST003880,UNIQ003880,32713,sao bernardo do campo,SP
CUST003881,UNIQ003881,36146,sao goncalo,RJ
CUST003882,UNIQ003882,30488,cascavel,PR
CUST003883,UNIQ003883,89396,capital,RN
CUST003884,UNIQ003884,74511,sao paulo,SP
CUST003885,UNIQ003885,23225,sobral,CE
CUST003886,UNIQ003886,64523,capital,MS
CUST003887,UNIQ003887,74713,zona sul,ES
CUST003888,UNIQ003888,49800,betim,MG
CUST003889,UNIQ003889,40765,contagem,MG
CUST003890,UNIQ003890,37450,santo andre,SP
CUST003891,UNIQ003891,82984,maringa,PR
CUST003892,UNIQ003892,16166,duque de caxias,RJ
CUST003893,UNIQ003893,12376,canoas,RS
CUST003894,UNIQ003894,57026,sao goncalo,RJ
CUST003895,UNIQ003895,44184,cascavel,PR
CUST003896,UNIQ003896,56798,camaçari,BA
CUST003897,UNIQ003897,98726,sao paulo,SP
CUST003898,UNIQ003898,30788,feira de santana,BA
CUST003899,UNIQ003899,32900,nova iguacu,RJ
CUST003900,UNIQ003900,75991,rio verde,GO
CUST003901,UNIQ003901,14190,niteroi,RJ
CUST003902,UNIQ003902,18344,sao bernardo do campo,SP
CUST003903,UNIQ003903,54267,centro,ES
CUST003904,UNIQ003904,66442,santo andre,SP
CUST003905,UNIQ003905,24938,goiania,GO
CUST003906,UNIQ003906,90945,duque de caxias,RJ
CUST003907,UNIQ003907,39712,nova iguacu,RJ
CUST003908,UNIQ003908,25818,campinas,SP
CUST003909,UNIQ003909,83660,belo horizonte,MG
CUST003910,UNIQ003910,39372,santo andre,SP
CUST003911,UNIQ003911,73748,guarulhos,SP
CUST003912,UNIQ003912,43793,guarulhos,SP
CUST003913,UNIQ003913,54606,sao paulo,SP
CUST003914,UNIQ003914,56562,zona sul,PA
CUST003915,UNIQ003915,16117,zona sul,MA
CUST003916,UNIQ003916,83010,guarulhos,SP
CUST003917,UNIQ003917,45060,maringa,PR
CUST003918,UNIQ003918,29815,santo andre,SP
CUST003919,UNIQ003919,77552,porto alegre,RS
CUST003920,UNIQ003920,89205,feira de santana,BA
CUST003921,UNIQ003921,97750,interior,PB
CUST003922,UNIQ003922,23650,guarulhos,SP
CUST003923,UNIQ003923,16608,sao jose,SC
CUST003924,UNIQ003924,67386,guarulhos,SP
CUST003925,UNIQ003925,69917,zona sul,DF
CUST003926,UNIQ003926,24539,santo andre,SP
CUST003927,UNIQ003927,23879,betim,MG
CUST003928,UNIQ003928,90028,belo horizonte,MG
CUST003929,UNIQ003929,89908,caxias do sul,RS
CUST003930,UNIQ003930,23352,santo andre,SP
CUST003931,UNIQ003931,83724,interior,MS
CUST003932,UNIQ003932,15501,santo andre,SP
CUST003933,UNIQ003933,76493,juiz de fora,MG
CUST003934,UNIQ003934,23816,sao bernardo do campo,SP
CUST003935,UNIQ003935,31895,guarulhos,SP
CUST003936,UNIQ003936,92565,rio de janeiro,RJ
CUST003937,UNIQ003937,25474,sao goncalo,RJ
CUST003938,UNIQ003938,36920,campinas,SP
CUST003939,UNIQ003939,57400,sao paulo,SP
CUST003940,UNIQ003940,30582,nova iguacu,RJ
CUST003941,UNIQ003941,48289,cascavel,PR
CUST003942,UNIQ003942,67870,maracanau,CE
CUST003943,UNIQ003943,76308,campinas,SP
CUST003944,UNIQ003944,75325,sao bernardo do campo,SP
CUST003945,UNIQ003945,23014,sao bernardo do campo,SP
CUST003946,UNIQ003946,30223,sao paulo,SP
CUST003947,UNIQ003947,94815,caxias do sul,RS
CUST003948,UNIQ003948,57675,uberlandia,MG
CUST003949,UNIQ003949,53857,campinas,SP
CUST003950,UNIQ003950,28058,sao paulo,SP
CUST003951,UNIQ003951,26119,campinas,SP
CUST003952,UNIQ003952,36462,salvador,BA
CUST003953,UNIQ003953,67554,zona norte,PA
CUST003954,UNIQ003954,64493,sao paulo,SP
CUST003955,UNIQ003955,10863,guarulhos,SP
CUST003956,UNIQ003956,42154,caruaru,PE
CUST003957,UNIQ003957,72084,zona sul,MT
CUST003958,UNIQ003958,54737,nova iguacu,RJ
CUST003959,UNIQ003959,47585,santo andre,SP
CUST003960,UNIQ003960,76194,sao bernardo do campo,SP
CUST003961,UNIQ003961,32447,juiz de fora,MG
CUST003962,UNIQ003962,21171,sao paulo,SP
CUST003963,UNIQ003963,44867,sao paulo,SP
CUST003964,UNIQ003964,58815,uberlandia,MG
CUST003965,UNIQ003965,64396,guarulhos,SP
CUST003966,UNIQ003966,57270,sao jose,SC
CUST003967,UNIQ003967,92502,sao bernardo do campo,SP
CUST003968,UNIQ003968,97162,santo andre,SP
CUST003969,UNIQ003969,42171,uberlandia,MG
CUST003970,UNIQ003970,29871,santo andre,SP
CUST003971,UNIQ003971,79422,centro,PI
CUST003972,UNIQ003972,65275,sao goncalo,RJ
CUST003973,UNIQ003973,39908,guarulhos,SP
CUST003974,UNIQ003974,28087,pelotas,RS
CUST003975,UNIQ003975,66206,campinas,SP
CUST003976,UNIQ003976,64186,zona sul,ES
CUST003977,UNIQ003977,63648,sao paulo,SP
CUST003978,UNIQ003978,70129,contagem,MG
CUST003979,UNIQ003979,77653,sao paulo,SP
CUST003980,UNIQ003980,99417,duque de caxias,RJ
CUST003981,UNIQ003981,57418,salvador,BA
CUST003982,UNIQ003982,13901,feira de santana,BA
CUST003983,UNIQ003983,68009,sao bernardo do campo,SP
CUST003984,UNIQ003984,29082,campinas,SP
CUST003985,UNIQ003985,11303,feira de santana,BA
CUST003986,UNIQ003986,77809,interior,MS
CUST003987,UNIQ003987,19120,campinas,SP
CUST003988,UNIQ003988,21112,nova iguacu,RJ
CUST003989,UNIQ003989,54342,santo andre,SP
CUST003990,UNIQ003990,51262,paulista,PE
CUST003991,UNIQ003991,62645,sao paulo,SP
CUST003992,UNIQ003992,31538,sao paulo,SP
CUST003993,UNIQ003993,66894,ponta grossa,PR
CUST003994,UNIQ003994,18056,campinas,SP
CUST003995,UNIQ003995,61546,niteroi,RJ
CUST003996,UNIQ003996,14861,sao goncalo,RJ
CUST003997,UNIQ003997,96530,sao paulo,SP
CUST003998,UNIQ003998,94078,campinas,SP
CUST003999,UNIQ003999,29785,nova iguacu,RJ
CUST004000,UNIQ004000,85308,sao bernardo do campo,SP
CUST004001,UNIQ004001,17577,contagem,MG
CUST004002,UNIQ004002,92786,vitoria da conquista,BA
CUST004003,UNIQ004003,96554,ponta grossa,PR
CUST004004,UNIQ004004,78128,santo andre,SP
CUST004005,UNIQ004005,48761,guarulhos,SP
CUST004006,UNIQ004006,64959,santo andre,SP
CUST004007,UNIQ004007,62691,guarulhos,SP
CUST004008,UNIQ004008,99243,campinas,SP
CUST004009,UNIQ004009,82562,canoas,RS
CUST004010,UNIQ004010,49888,guarulhos,SP
CUST004011,UNIQ004011,51116,sao bernardo do campo,SP
CUST004012,UNIQ004012,55109,sao bernardo do campo,SP
CUST004013,UNIQ004013,11035,canoas,RS
CUST004014,UNIQ004014,46671,sao bernardo do campo,SP
CUST004015,UNIQ004015,79178,belo horizonte,MG
CUST004016,UNIQ004016,90006,sao paulo,SP
CUST004017,UNIQ004017,29249,sobral,CE
CUST004018,UNIQ004018,62944,juazeiro do norte,CE
CUST004019,UNIQ004019,68482,sao bernardo do campo,SP
CUST004020,UNIQ004020,94394,sao bernardo do campo,SP
CUST004021,UNIQ004021,36887,sao bernardo do campo,SP
CUST004022,UNIQ004022,81358,guarulhos,SP
CUST004023,UNIQ004023,91836,pelotas,RS
CUST004024,UNIQ004024,91027,salvador,BA
CUST004025,UNIQ004025,95463,canoas,RS
CUST004026,UNIQ004026,67952,salvador,BA
CUST004027,UNIQ004027,55252,guarulhos,SP
CUST004028,UNIQ004028,95033,guarulhos,SP
CUST004029,UNIQ004029,63019,maringa,PR
CUST004030,UNIQ004030,35859,guarulhos,SP
CUST004031,UNIQ004031,49522,pelotas,RS
CUST004032,UNIQ004032,21046,guarulhos,SP
CUST004033,UNIQ004033,14845,campinas,SP
CUST004034,UNIQ004034,80442,interior,DF
CUST004035,UNIQ004035,53842,sao bernardo do campo,SP
CUST004036,UNIQ004036,61117,interior,DF
CUST004037,UNIQ004037,26515,capital,PA
CUST004038,UNIQ004038,78219,criciuma,SC
CUST004039,UNIQ004039,80882,juiz de fora,MG
CUST004040,UNIQ004040,47214,contagem,MG
CUST004041,UNIQ004041,38014,caruaru,PE
CUST004042,UNIQ004042,22166,sao paulo,SP
CUST004043,UNIQ004043,77065,duque de caxias,RJ
CUST004044,UNIQ004044,82323,contagem,MG
CUST004045,UNIQ004045,50927,guarulhos,SP
CUST004046,UNIQ004046,78332,duque de caxias,RJ
CUST004047,UNIQ004047,54657,santo andre,SP
CUST004048,UNIQ004048,93320,juiz de fora,MG
CUST004049,UNIQ004049,30975,goiania,GO
CUST004050,UNIQ004050,13069,sao bernardo do campo,SP
CUST004051,UNIQ004051,13655,centro,MS
CUST004052,UNIQ004052,80770,caxias do sul,RS
CUST004053,UNIQ004053,87660,vitoria da conquista,BA
CUST004054,UNIQ004054,43907,uberlandia,MG
CUST004055,UNIQ004055,41632,criciuma,SC
CUST004056,UNIQ004056,49838,santo andre,SP
CUST004057,UNIQ004057,65410,vitoria da conquista,BA
CUST004058,UNIQ004058,76227,sao bernardo do campo,SP
CUST004059,UNIQ004059,24475,juazeiro do norte,CE
CUST004060,UNIQ004060,17857,interior,DF
CUST004061,UNIQ004061,58887,sao bernardo do campo,SP
CUST004062,UNIQ004062,44046,campinas,SP
CUST004063,UNIQ004063,92180,blumenau,SC
CUST004064,UNIQ004064,76518,sao paulo,SP
CUST004065,UNIQ004065,56461,petrolina,PE
CUST004066,UNIQ004066,26228,campinas,SP
CUST004067,UNIQ004067,16256,guarulhos,SP
CUST004068,UNIQ004068,95322,centro,PA
CUST004069,UNIQ004069,26351,caxias do sul,RS
CUST004070,UNIQ004070,68816,anapolis,GO
CUST004071,UNIQ004071,49054,sao paulo,SP
CUST004072,UNIQ004072,85030,caxias do sul,RS
CUST004073,UNIQ004073,10683,contagem,MG
CUST004074,UNIQ004074,69394,uberlandia,MG
CUST004075,UNIQ004075,54430,pelotas,RS
CUST004076,UNIQ004076,40945,juiz de fora,MG
CUST004077,UNIQ004077,86230,nova iguacu,RJ
CUST004078,UNIQ004078,84133,guarulhos,SP
CUST004079,UNIQ004079,92279,blumenau,SC
CUST004080,UNIQ004080,97231,sao bernardo do campo,SP
CUST004081,UNIQ004081,79899,pelotas,RS
CUST004082,UNIQ004082,88059,santo andre,SP
CUST004083,UNIQ004083,40649,belo horizonte,MG
CUST004084,UNIQ004084,55919,ponta grossa,PR
CUST004085,UNIQ004085,49216,sao paulo,SP
CUST004086,UNIQ004086,47294,sao bernardo do campo,SP
CUST004087,UNIQ004087,97414,sao bernardo do campo,SP
CUST004088,UNIQ004088,85073,betim,MG
CUST004089,UNIQ004089,98137,goiania,GO
CUST004090,UNIQ004090,28346,santo andre,SP
CUST004091,UNIQ004091,59501,londrina,PR
CUST004092,UNIQ004092,78113,sao bernardo do campo,SP
CUST004093,UNIQ004093,42457,rio de janeiro,RJ
CUST004094,UNIQ004094,23792,zona norte,MT
CUST004095,UNIQ004095,52971,sao bernardo do campo,SP
CUST004096,UNIQ004096,77692,nova iguacu,RJ
CUST004097,UNIQ004097,86332,santo andre,SP
CUST004098,UNIQ004098,35238,sao paulo,SP
CUST004099,UNIQ004099,57352,campinas,SP
CUST004100,UNIQ004100,69547,campinas,SP
CUST004101,UNIQ004101,22843,uberlandia,MG
CUST004102,UNIQ004102,29209,nova iguacu,RJ
CUST004103,UNIQ004103,65796,duque de caxias,RJ
CUST004104,UNIQ004104,64008,sao bernardo do campo,SP
CUST004105,UNIQ004105,20740,santo andre,SP
CUST004106,UNIQ004106,22091,caxias do sul,RS
CUST004107,UNIQ004107,18151,zona sul,MA
CUST004108,UNIQ004108,65690,campinas,SP
CUST004109,UNIQ004109,27047,fortaleza,CE
CUST004110,UNIQ004110,72423,juiz de fora,MG
CUST004111,UNIQ004111,38152,contagem,MG
CUST004112,UNIQ004112,68479,niteroi,RJ
CUST004113,UNIQ004113,20233,guarulhos,SP
CUST004114,UNIQ004114,58404,sao paulo,SP
CUST004115,UNIQ004115,98712,belo horizonte,MG
CUST004116,UNIQ004116,78977,santo andre,SP
CUST004117,UNIQ004117,62789,zona sul,ES
CUST004118,UNIQ004118,87101,campinas,SP
CUST004119,UNIQ004119,83265,campinas,SP
CUST004120,UNIQ004120,78019,cascavel,PR
CUST004121,UNIQ004121,61744,campinas,SP
CUST004122,UNIQ004122,44562,duque de caxias,RJ
CUST004123,UNIQ004123,86585,porto alegre,RS
CUST004124,UNIQ004124,75382,caucaia,CE
CUST004125,UNIQ004125,93422,criciuma,SC
CUST004126,UNIQ004126,65498,canoas,RS
CUST004127,UNIQ004127,67682,canoas,RS
CUST004128,UNIQ004128,74165,zona norte,PB
CUST004129,UNIQ004129,64646,santo andre,SP
CUST004130,UNIQ004130,31344,santo andre,SP
CUST004131,UNIQ004131,28919,santo andre,SP
CUST004132,UNIQ004132,76294,sao paulo,SP
CUST004133,UNIQ004133,26662,porto alegre,RS
CUST004134,UNIQ004134,73539,betim,MG
CUST004135,UNIQ004135,69993,uberlandia,MG
CUST004136,UNIQ004136,26958,guarulhos,SP
CUST004137,UNIQ004137,77264,curitiba,PR
CUST004138,UNIQ004138,79355,guarulhos,SP
CUST004139,UNIQ004139,25474,santa maria,RS
CUST004140,UNIQ004140,37871,uberlandia,MG
CUST004141,UNIQ004141,69694,sao paulo,SP
CUST004142,UNIQ004142,72043,sao paulo,SP
CUST004143,UNIQ004143,14273,campinas,SP
CUST004144,UNIQ004144,30557,feira de santana,BA
CUST004145,UNIQ004145,83272,zona sul,ES
CUST004146,UNIQ004146,58409,contagem,MG
CUST004147,UNIQ004147,25566,campinas,SP
CUST004148,UNIQ004148,88852,sao paulo,SP
CUST004149,UNIQ004149,63558,ponta grossa,PR
CUST004150,UNIQ004150,24461,criciuma,SC
CUST004151,UNIQ004151,25842,sao bernardo do campo,SP
CUST004152,UNIQ004152,58442,guarulhos,SP
CUST004153,UNIQ004153,84942,londrina,PR
CUST004154,UNIQ004154,47957,sao paulo,SP
CUST004155,UNIQ004155,15279,sao paulo,SP
CUST004156,UNIQ004156,78521,guarulhos,SP
CUST004157,UNIQ004157,30093,nova iguacu,RJ
CUST004158,UNIQ004158,25432,rio verde,GO
CUST004159,UNIQ004159,58688,centro,RN
CUST004160,UNIQ004160,49967,betim,MG
CUST004161,UNIQ004161,59081,sao goncalo,RJ
CUST004162,UNIQ004162,49748,guarulhos,SP
CUST004163,UNIQ004163,48532,juiz de fora,MG
CUST004164,UNIQ004164,73691,campinas,SP
CUST004165,UNIQ004165,13667,contagem,MG
CUST004166,UNIQ004166,28726,santo andre,SP
CUST004167,UNIQ004167,28630,guarulhos,SP
CUST004168,UNIQ004168,87283,campinas,SP
CUST004169,UNIQ004169,65280,campinas,SP
CUST004170,UNIQ004170,16376,santo andre,SP
CUST004171,UNIQ004171,49998,sao paulo,SP
CUST004172,UNIQ004172,47156,interior,DF
CUST004173,UNIQ004173,38256,niteroi,RJ
CUST004174,UNIQ004174,33996,niteroi,RJ
CUST004175,UNIQ004175,74067,caruaru,PE
CUST004176,UNIQ004176,10273,capital,DF
CUST004177,UNIQ004177,26033,betim,MG
CUST004178,UNIQ004178,81766,itabuna,BA
CUST004179,UNIQ004179,55698,campinas,SP
CUST004180,UNIQ004180,18855,sao paulo,SP
CUST004181,UNIQ004181,15856,guarulhos,SP
CUST004182,UNIQ004182,64732,porto alegre,RS
CUST004183,UNIQ004183,73068,canoas,RS
CUST004184,UNIQ004184,85112,guarulhos,SP
CUST004185,UNIQ004185,50593,sao bernardo do campo,SP
CUST004186,UNIQ004186,84155,betim,MG
CUST004187,UNIQ004187,69293,sao paulo,SP
CUST004188,UNIQ004188,54279,betim,MG
CUST004189,UNIQ004189,59454,porto alegre,RS
CUST004190,UNIQ004190,72289,porto alegre,RS
CUST004191,UNIQ004191,89391,curitiba,PR
CUST004192,UNIQ004192,27407,recife,PE
CUST004193,UNIQ004193,28156,rio de janeiro,RJ
CUST004194,UNIQ004194,76160,ponta grossa,PR
CUST004195,UNIQ004195,93422,juiz de fora,MG
CUST004196,UNIQ004196,70415,santo andre,SP
CUST004197,UNIQ004197,68973,sao paulo,SP
CUST004198,UNIQ004198,97453,sao bernardo do campo,SP
CUST004199,UNIQ004199,68861,nova iguacu,RJ
CUST004200,UNIQ004200,29527,juiz de fora,MG
CUST004201,UNIQ004201,52626,aparecida de goiania,GO
CUST004202,UNIQ004202,21706,campinas,SP
CUST004203,UNIQ004203,91889,sao paulo,SP
CUST004204,UNIQ004204,97097,zona sul,AL
CUST004205,UNIQ004205,91735,santo andre,SP
CUST004206,UNIQ004206,63690,rio de janeiro,RJ
CUST004207,UNIQ004207,60755,betim,MG
CUST004208,UNIQ004208,40516,nova iguacu,RJ
CUST004209,UNIQ004209,61825,sao bernardo do campo,SP
CUST004210,UNIQ004210,54433,sao bernardo do campo,SP
CUST004211,UNIQ004211,80909,campinas,SP
CUST004212,UNIQ004212,16005,juiz de fora,MG
CUST004213,UNIQ004213,97876,rio de janeiro,RJ
CUST004214,UNIQ004214,68077,sao bernardo do campo,SP
CUST004215,UNIQ004215,46356,betim,MG
CUST004216,UNIQ004216,94661,salvador,BA
CUST004217,UNIQ004217,21603,guarulhos,SP
CUST004218,UNIQ004218,31707,rio de janeiro,RJ
CUST004219,UNIQ004219,13251,porto alegre,RS
CUST004220,UNIQ004220,84972,santo andre,SP
CUST004221,UNIQ004221,92589,campinas,SP
CUST004222,UNIQ004222,50481,betim,MG
CUST004223,UNIQ004223,83537,caucaia,CE
CUST004224,UNIQ004224,94562,vitoria da conquista,BA
CUST004225,UNIQ004225,26224,betim,MG
CUST004226,UNIQ004226,94399,londrina,PR
CUST004227,UNIQ004227,83315,guarulhos,SP
CUST004228,UNIQ004228,21161,juiz de fora,MG
CUST004229,UNIQ004229,35221,nova iguacu,RJ
CUST004230,UNIQ004230,91094,campinas,SP
CUST004231,UNIQ004231,81019,porto alegre,RS
CUST004232,UNIQ004232,85609,betim,MG
CUST004233,UNIQ004233,16930,santo andre,SP
CUST004234,UNIQ004234,84743,interior,ES
CUST004235,UNIQ004235,78387,santo andre,SP
CUST004236,UNIQ004236,34824,guarulhos,SP
CUST004237,UNIQ004237,72368,campinas,SP
CUST004238,UNIQ004238,75881,florianopolis,SC
CUST004239,UNIQ004239,12446,porto alegre,RS
CUST004240,UNIQ004240,25765,sao paulo,SP
CUST004241,UNIQ004241,96278,porto alegre,RS
CUST004242,UNIQ004242,79711,sao bernardo do campo,SP
CUST004243,UNIQ004243,33559,ponta grossa,PR
CUST004244,UNIQ004244,12486,niteroi,RJ
CUST004245,UNIQ004245,46039,sao paulo,SP
CUST004246,UNIQ004246,36975,centro,MS
CUST004247,UNIQ004247,42150,sao paulo,SP
CUST004248,UNIQ004248,85963,sao paulo,SP
CUST004249,UNIQ004249,68226,contagem,MG
CUST004250,UNIQ004250,21094,interior,MA
CUST004251,UNIQ004251,79932,santo andre,SP
CUST004252,UNIQ004252,89541,guarulhos,SP
CUST004253,UNIQ004253,51999,guarulhos,SP
CUST004254,UNIQ004254,62664,duque de caxias,RJ
CUST004255,UNIQ004255,87187,sao paulo,SP
CUST004256,UNIQ004256,15896,belo horizonte,MG
CUST004257,UNIQ004257,74418,interior,DF
CUST004258,UNIQ004258,13049,rio de janeiro,RJ
CUST004259,UNIQ004259,54558,guarulhos,SP
CUST004260,UNIQ004260,67280,guarulhos,SP
CUST004261,UNIQ004261,33659,guarulhos,SP
CUST004262,UNIQ004262,64386,maracanau,CE
CUST004263,UNIQ004263,13153,sao paulo,SP
CUST004264,UNIQ004264,79193,sao paulo,SP
CUST004265,UNIQ004265,51599,belo horizonte,MG
CUST004266,UNIQ004266,60070,rio de janeiro,RJ
CUST004267,UNIQ004267,43708,uberlandia,MG
CUST004268,UNIQ004268,21930,campinas,SP
CUST004269,UNIQ004269,25026,vitoria da conquista,BA
CUST004270,UNIQ004270,23019,zona sul,PB
CUST004271,UNIQ004271,81012,juiz de fora,MG
CUST004272,UNIQ004272,32040,centro,RN
CUST004273,UNIQ004273,47401,guarulhos,SP
CUST004274,UNIQ004274,28878,rio de janeiro,RJ
CUST004275,UNIQ004275,33942,contagem,MG
CUST004276,UNIQ004276,43496,contagem,MG
CUST004277,UNIQ004277,21747,campinas,SP
CUST004278,UNIQ004278,30214,sao paulo,SP
CUST004279,UNIQ004279,50212,santo andre,SP
CUST004280,UNIQ004280,63382,santo andre,SP
CUST004281,UNIQ004281,98946,santo andre,SP
CUST004282,UNIQ004282,32176,maringa,PR
CUST004283,UNIQ004283,17721,santo andre,SP
CUST004284,UNIQ004284,90540,santo andre,SP
CUST004285,UNIQ004285,52636,juiz de fora,MG
CUST004286,UNIQ004286,33784,uberlandia,MG
CUST004287,UNIQ004287,13561,recife,PE
CUST004288,UNIQ004288,17667,uberlandia,MG
CUST004289,UNIQ004289,49062,sao paulo,SP
CUST004290,UNIQ004290,61110,feira de santana,BA
CUST004291,UNIQ004291,22942,rio de janeiro,RJ
CUST004292,UNIQ004292,51948,santo andre,SP
CUST004293,UNIQ004293,28672,betim,MG
CUST004294,UNIQ004294,64109,zona norte,ES
CUST004295,UNIQ004295,52495,sao bernardo do campo,SP
CUST004296,UNIQ004296,43807,santo andre,SP
CUST004297,UNIQ004297,59219,campinas,SP
CUST004298,UNIQ004298,25855,sao bernardo do campo,SP
CUST004299,UNIQ004299,16799,duque de caxias,RJ
CUST004300,UNIQ004300,36549,contagem,MG
CUST004301,UNIQ004301,41407,sao bernardo do campo,SP
CUST004302,UNIQ004302,88250,capital,PB
CUST004303,UNIQ004303,86812,londrina,PR
CUST004304,UNIQ004304,40997,juiz de fora,MG
CUST004305,UNIQ004305,74615,camaçari,BA
CUST004306,UNIQ004306,76666,sao paulo,SP
CUST004307,UNIQ004307,76115,duque de caxias,RJ
CUST004308,UNIQ004308,60469,juiz de fora,MG
CUST004309,UNIQ004309,25083,salvador,BA
CUST004310,UNIQ004310,45296,florianopolis,SC
CUST004311,UNIQ004311,17947,guarulhos,SP
CUST004312,UNIQ004312,51724,zona sul,PB
CUST004313,UNIQ004313,70925,sao paulo,SP
CUST004314,UNIQ004314,82498,paulista,PE
CUST004315,UNIQ004315,63356,centro,PI
CUST004316,UNIQ004316,18579,sao bernardo do campo,SP
CUST004317,UNIQ004317,73461,londrina,PR
CUST004318,UNIQ004318,13788,guarulhos,SP
CUST004319,UNIQ004319,63411,sao bernardo do campo,SP
CUST004320,UNIQ004320,93039,sao goncalo,RJ
CUST004321,UNIQ004321,40636,betim,MG
CUST004322,UNIQ004322,12440,capital,MS
CUST004323,UNIQ004323,45279,canoas,RS
CUST004324,UNIQ004324,82623,niteroi,RJ
CUST004325,UNIQ004325,86830,camaçari,BA
CUST004326,UNIQ004326,98486,zona sul,RN
CUST004327,UNIQ004327,23305,santo andre,SP
CUST004328,UNIQ004328,42285,interior,AM
CUST004329,UNIQ004329,82706,sao bernardo do campo,SP
CUST004330,UNIQ004330,95400,itabuna,BA
CUST004331,UNIQ004331,26458,sao paulo,SP
CUST004332,UNIQ004332,49926,sao paulo,SP
CUST004333,UNIQ004333,84481,niteroi,RJ
CUST004334,UNIQ004334,63313,betim,MG
CUST004335,UNIQ004335,68455,santo andre,SP
CUST004336,UNIQ004336,20998,santo andre,SP
CUST004337,UNIQ004337,93335,uberlandia,MG
CUST004338,UNIQ004338,75592,fortaleza,CE
CUST004339,UNIQ004339,36667,santo andre,SP
CUST004340,UNIQ004340,28660,guarulhos,SP
CUST004341,UNIQ004341,58929,niteroi,RJ
CUST004342,UNIQ004342,80836,guarulhos,SP
CUST004343,UNIQ004343,32044,vitoria da conquista,BA
CUST004344,UNIQ004344,42133,salvador,BA
CUST004345,UNIQ004345,80455,betim,MG
CUST004346,UNIQ004346,65542,campinas,SP
CUST004347,UNIQ004347,82764,criciuma,SC
CUST004348,UNIQ004348,69210,juiz de fora,MG
CUST004349,UNIQ004349,15477,camaçari,BA
CUST004350,UNIQ004350,10131,uberlandia,MG
CUST004351,UNIQ004351,70902,florianopolis,SC
CUST004352,UNIQ004352,91360,juiz de fora,MG
CUST004353,UNIQ004353,47912,santo andre,SP
CUST004354,UNIQ004354,95597,centro,RN
CUST004355,UNIQ004355,31939,duque de caxias,RJ
CUST004356,UNIQ004356,10071,belo horizonte,MG
CUST004357,UNIQ004357,17887,santo andre,SP
CUST004358,UNIQ004358,73201,juiz de fora,MG
CUST004359,UNIQ004359,45822,contagem,MG
CUST004360,UNIQ004360,88363,sao paulo,SP
CUST004361,UNIQ004361,42884,santo andre,SP
CUST004362,UNIQ004362,99128,belo horizonte,MG
CUST004363,UNIQ004363,59827,florianopolis,SC
CUST004364,UNIQ004364,56061,duque de caxias,RJ
CUST004365,UNIQ004365,92864,santo andre,SP
CUST004366,UNIQ004366,37886,porto alegre,RS
