order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD00007237,3,PROD000229,SELL00082,2018-07-07 19:48:00,269.11,20.06
ORD00007238,1,PROD000691,SELL00376,2018-07-16 00:48:00,527.33,16.42
ORD00007239,1,PROD000583,SELL00182,2018-07-12 01:02:00,396.9,41.94
ORD00007239,2,PROD000892,SELL00136,2018-07-14 01:02:00,539.16,58.21
ORD00007240,1,PROD000639,SELL00020,2018-07-09 02:13:00,137.33,51.79
ORD00007241,1,PROD000662,SELL00276,2018-07-08 03:26:00,299.81,75.72
ORD00007242,1,PROD000147,SELL00149,2018-07-08 04:18:00,1032.55,33.69
ORD00007243,1,PROD000412,SELL00273,2018-07-08 04:55:00,590.28,71.68
ORD00007244,1,PROD000235,SELL00223,2018-07-10 05:12:00,831.27,36.35
ORD00007245,1,PROD000460,SELL00446,2018-07-10 14:02:00,773.06,11.27
ORD00007246,1,PROD000444,SELL00224,2018-07-12 14:12:00,691.76,23.47
ORD00007247,1,PROD000638,SELL00174,2018-07-12 15:18:00,87.47,36.04
ORD00007248,1,PROD000030,SELL00416,2018-07-13 16:06:00,122.77,34.61
ORD00007249,1,PROD000447,SELL00004,2018-07-16 17:05:00,576.92,46.78
ORD00007250,1,PROD000397,SELL00167,2018-07-16 19:14:00,623.65,24.45
ORD00007250,2,PROD000905,SELL00115,2018-07-12 19:14:00,1114.37,38.26
ORD00007251,1,PROD000756,SELL00048,2018-07-15 19:51:00,1015.97,34.96
ORD00007251,2,PROD000736,SELL00480,2018-07-11 19:51:00,476.88,36.22
ORD00007252,1,PROD000795,SELL00180,2018-07-15 20:14:00,557.87,12.7
ORD00007253,1,PROD000292,SELL00184,2018-07-12 20:23:00,217.26,30.31
ORD00007254,1,PROD000604,SELL00060,2018-07-09 00:27:00,779.13,12.01
ORD00007254,2,PROD000644,SELL00166,2018-07-09 00:27:00,1050.29,49.28
ORD00007255,1,PROD000058,SELL00461,2018-07-10 00:46:00,333.07,28.89
ORD00007256,1,PROD000117,SELL00402,2018-07-12 02:37:00,1115.3,38.46
ORD00007256,2,PROD000352,SELL00030,2018-07-16 02:37:00,671.86,23.72
ORD00007257,1,PROD000033,SELL00025,2018-07-15 02:44:00,945.43,30.58
ORD00007257,2,PROD000707,SELL00261,2018-07-11 02:44:00,820.46,67.76
ORD00007257,3,PROD000216,SELL00454,2018-07-12 02:44:00,884.72,69.36
ORD00007258,1,PROD000873,SELL00249,2018-07-12 03:37:00,730.15,9.23
ORD00007258,2,PROD000551,SELL00014,2018-07-15 03:37:00,580.05,36.35
ORD00007258,3,PROD000640,SELL00476,2018-07-09 03:37:00,604.48,51.03
ORD00007258,4,PROD000385,SELL00139,2018-07-17 03:37:00,298.71,54.0
ORD00007259,1,PROD000913,SELL00487,2018-07-12 07:36:00,383.01,45.4
ORD00007259,2,PROD000608,SELL00411,2018-07-15 07:36:00,519.97,50.2
ORD00007260,1,PROD000905,SELL00122,2018-07-17 07:44:00,1067.68,46.95
ORD00007260,2,PROD000873,SELL00384,2018-07-09 07:44:00,612.74,45.02
ORD00007261,1,PROD000490,SELL00204,2018-07-12 07:56:00,610.72,40.58
ORD00007262,1,PROD000272,SELL00423,2018-07-15 08:01:00,628.01,66.8
ORD00007262,2,PROD000413,SELL00436,2018-07-11 08:01:00,691.98,28.41
ORD00007263,1,PROD000941,SELL00169,2018-07-14 09:14:00,380.26,31.36
ORD00007264,1,PROD000614,SELL00300,2018-07-17 10:12:00,197.34,57.75
ORD00007265,1,PROD000823,SELL00176,2018-07-17 11:24:00,1172.13,25.06
ORD00007265,2,PROD000915,SELL00255,2018-07-16 11:24:00,490.35,53.72
ORD00007265,3,PROD000383,SELL00285,2018-07-12 11:24:00,183.79,10.05
ORD00007266,1,PROD000364,SELL00262,2018-07-12 12:48:00,835.81,48.49
ORD00007267,1,PROD000051,SELL00170,2018-07-12 16:41:00,1140.64,55.81
ORD00007268,1,PROD000525,SELL00082,2018-07-10 18:35:00,1101.05,78.61
ORD00007269,1,PROD000584,SELL00183,2018-07-10 21:11:00,34.55,41.5
ORD00007269,2,PROD000436,SELL00065,2018-07-14 21:11:00,555.02,64.13
ORD00007269,3,PROD000297,SELL00250,2018-07-14 21:11:00,334.86,49.15
ORD00007270,1,PROD000858,SELL00468,2018-07-18 00:54:00,1193.14,49.83
ORD00007271,1,PROD000984,SELL00375,2018-07-15 01:26:00,984.04,19.1
ORD00007271,2,PROD000930,SELL00092,2018-07-17 01:26:00,351.49,37.74
ORD00007271,3,PROD000166,SELL00193,2018-07-11 01:26:00,709.29,14.42
ORD00007272,1,PROD000199,SELL00412,2018-07-10 02:10:00,925.0,8.97
ORD00007272,2,PROD000530,SELL00398,2018-07-13 02:10:00,813.55,77.07
ORD00007273,1,PROD000018,SELL00160,2018-07-15 04:20:00,212.11,45.7
ORD00007274,1,PROD000213,SELL00323,2018-07-16 05:06:00,1152.69,47.81
ORD00007275,1,PROD000349,SELL00063,2018-07-13 08:32:00,95.92,12.17
ORD00007276,1,PROD000363,SELL00414,2018-07-17 09:29:00,1033.2,48.58
ORD00007276,2,PROD000820,SELL00424,2018-07-13 09:29:00,848.5,34.08
ORD00007277,1,PROD000356,SELL00486,2018-07-13 10:57:00,476.2,77.89
ORD00007278,1,PROD000834,SELL00380,2018-07-15 13:41:00,730.51,75.53
ORD00007279,1,PROD000667,SELL00219,2018-07-12 16:09:00,791.17,61.22
ORD00007279,2,PROD000635,SELL00069,2018-07-17 16:09:00,575.24,64.43
ORD00007279,3,PROD000547,SELL00092,2018-07-18 16:09:00,250.24,74.02
ORD00007280,1,PROD000951,SELL00123,2018-07-14 16:46:00,967.52,27.55
ORD00007281,1,PROD000257,SELL00088,2018-07-13 17:15:00,960.67,52.4
ORD00007282,1,PROD000623,SELL00233,2018-07-18 17:58:00,1033.18,78.09
ORD00007282,2,PROD000267,SELL00466,2018-07-18 17:58:00,809.21,55.53
ORD00007282,3,PROD000258,SELL00313,2018-07-10 17:58:00,46.29,71.3
ORD00007282,4,PROD000385,SELL00345,2018-07-13 17:58:00,1064.83,53.49
ORD00007283,1,PROD000190,SELL00313,2018-07-18 19:25:00,1134.46,70.75
ORD00007284,1,PROD000793,SELL00446,2018-07-14 19:27:00,953.81,16.26
ORD00007285,1,PROD000714,SELL00220,2018-07-18 23:24:00,199.96,21.3
ORD00007286,1,PROD000909,SELL00484,2018-07-15 02:09:00,440.4,53.53
ORD00007287,1,PROD000743,SELL00437,2018-07-16 03:16:00,1077.8,66.68
ORD00007287,2,PROD000230,SELL00332,2018-07-14 03:16:00,15.68,52.22
ORD00007288,1,PROD000306,SELL00346,2018-07-15 04:15:00,319.22,73.13
ORD00007289,1,PROD001000,SELL00371,2018-07-16 04:54:00,550.36,78.92
ORD00007290,1,PROD000174,SELL00366,2018-07-13 05:49:00,385.45,37.71
ORD00007291,1,PROD000323,SELL00446,2018-07-11 05:49:00,196.14,79.41
ORD00007292,1,PROD000092,SELL00209,2018-07-11 05:57:00,585.49,79.36
ORD00007293,1,PROD000461,SELL00211,2018-07-19 06:38:00,551.56,61.13
ORD00007294,1,PROD000624,SELL00029,2018-07-19 07:00:00,115.7,23.04
ORD00007295,1,PROD000287,SELL00030,2018-07-11 07:25:00,284.09,64.46
ORD00007296,1,PROD000205,SELL00321,2018-07-13 07:34:00,366.67,11.73
ORD00007297,1,PROD000337,SELL00171,2018-07-12 08:04:00,724.69,61.89
ORD00007297,2,PROD000867,SELL00270,2018-07-18 08:04:00,674.54,74.92
ORD00007298,1,PROD000130,SELL00110,2018-07-14 09:50:00,772.76,33.59
ORD00007298,2,PROD000759,SELL00025,2018-07-19 09:50:00,280.47,37.58
ORD00007299,1,PROD000522,SELL00345,2018-07-17 13:01:00,687.88,15.15
ORD00007300,1,PROD000134,SELL00197,2018-07-12 16:06:00,983.42,45.68
ORD00007300,2,PROD000113,SELL00322,2018-07-15 16:06:00,900.59,21.2
ORD00007301,1,PROD000742,SELL00099,2018-07-14 16:12:00,872.6,47.59
ORD00007302,1,PROD000330,SELL00234,2018-07-15 19:58:00,787.24,28.98
ORD00007303,1,PROD000429,SELL00298,2018-07-16 20:42:00,296.45,46.54
ORD00007304,1,PROD000062,SELL00364,2018-07-18 23:21:00,249.3,60.86
ORD00007305,1,PROD000861,SELL00233,2018-07-18 06:26:00,1024.19,51.18
ORD00007306,1,PROD000243,SELL00002,2018-07-16 09:21:00,131.63,26.12
ORD00007307,1,PROD000897,SELL00025,2018-07-18 09:40:00,378.39,48.46
ORD00007308,1,PROD000953,SELL00011,2018-07-18 11:00:00,520.14,40.91
ORD00007309,1,PROD000748,SELL00136,2018-07-20 12:14:00,316.78,73.77
ORD00007310,1,PROD000400,SELL00162,2018-07-15 13:33:00,702.62,40.7
ORD00007311,1,PROD000065,SELL00109,2018-07-13 13:46:00,1064.59,65.38
ORD00007311,2,PROD000062,SELL00171,2018-07-18 13:46:00,865.33,41.09
ORD00007312,1,PROD000582,SELL00373,2018-07-13 15:31:00,732.64,24.21
ORD00007312,2,PROD000727,SELL00270,2018-07-18 15:31:00,943.7,31.58
ORD00007313,1,PROD000776,SELL00242,2018-07-16 16:23:00,369.59,47.36
ORD00007314,1,PROD000996,SELL00452,2018-07-14 18:12:00,1185.55,45.39
ORD00007315,1,PROD000096,SELL00269,2018-07-12 18:13:00,597.33,28.4
ORD00007315,2,PROD000656,SELL00221,2018-07-14 18:13:00,907.19,42.96
ORD00007316,1,PROD000301,SELL00172,2018-07-19 18:58:00,673.06,19.06
ORD00007316,2,PROD000797,SELL00064,2018-07-17 18:58:00,980.58,8.96
ORD00007317,1,PROD000770,SELL00241,2018-07-12 20:28:00,521.16,68.43
ORD00007317,2,PROD000118,SELL00188,2018-07-15 20:28:00,801.55,16.94
ORD00007317,3,PROD000195,SELL00151,2018-07-15 20:28:00,1085.81,15.06
ORD00007318,1,PROD000712,SELL00033,2018-07-16 01:36:00,440.49,56.7
ORD00007318,2,PROD000254,SELL00243,2018-07-17 01:36:00,1009.43,42.94
ORD00007318,3,PROD000911,SELL00375,2018-07-17 01:36:00,955.81,71.61
ORD00007318,4,PROD000980,SELL00469,2018-07-16 01:36:00,967.89,42.08
ORD00007319,1,PROD000622,SELL00213,2018-07-16 02:15:00,872.89,8.59
ORD00007319,2,PROD000797,SELL00065,2018-07-16 02:15:00,52.28,36.51
ORD00007320,1,PROD000830,SELL00323,2018-07-20 02:36:00,1009.94,58.57
ORD00007321,1,PROD000704,SELL00068,2018-07-21 03:26:00,947.76,77.51
ORD00007321,2,PROD000051,SELL00153,2018-07-14 03:26:00,856.61,17.05
ORD00007321,3,PROD000391,SELL00216,2018-07-13 03:26:00,1025.62,64.93
ORD00007322,1,PROD000826,SELL00250,2018-07-21 03:47:00,218.05,67.92
ORD00007322,2,PROD000801,SELL00302,2018-07-17 03:47:00,433.46,21.86
ORD00007323,1,PROD000356,SELL00204,2018-07-17 11:07:00,642.61,65.21
ORD00007324,1,PROD000185,SELL00332,2018-07-21 12:03:00,184.02,42.38
ORD00007324,2,PROD000614,SELL00103,2018-07-16 12:03:00,321.18,45.79
ORD00007325,1,PROD000223,SELL00100,2018-07-21 13:00:00,491.96,75.93
ORD00007326,1,PROD000053,SELL00407,2018-07-13 14:20:00,20.53,67.28
ORD00007326,2,PROD000591,SELL00479,2018-07-19 14:20:00,258.52,42.16
ORD00007326,3,PROD000692,SELL00338,2018-07-17 14:20:00,785.71,53.22
ORD00007326,4,PROD000476,SELL00098,2018-07-15 14:20:00,1138.16,21.14
ORD00007327,1,PROD000410,SELL00381,2018-07-18 15:08:00,809.71,53.86
ORD00007328,1,PROD000288,SELL00054,2018-07-17 15:12:00,23.31,65.06
ORD00007329,1,PROD000365,SELL00179,2018-07-18 15:18:00,1147.24,59.93
ORD00007329,2,PROD000058,SELL00055,2018-07-13 15:18:00,326.98,32.27
ORD00007330,1,PROD000498,SELL00340,2018-07-13 17:04:00,904.53,53.53
ORD00007331,1,PROD000138,SELL00429,2018-07-20 18:56:00,968.2,8.25
ORD00007332,1,PROD000492,SELL00338,2018-07-18 21:20:00,796.5,39.22
ORD00007333,1,PROD000778,SELL00148,2018-07-20 01:47:00,1066.62,60.65
ORD00007334,1,PROD000177,SELL00459,2018-07-17 02:29:00,988.12,62.76
ORD00007334,2,PROD000410,SELL00309,2018-07-21 02:29:00,727.13,50.6
ORD00007335,1,PROD000252,SELL00428,2018-07-16 03:40:00,626.8,74.7
ORD00007335,2,PROD000623,SELL00300,2018-07-16 03:40:00,1038.56,50.71
ORD00007336,1,PROD000134,SELL00268,2018-07-17 03:41:00,1032.61,19.59
ORD00007337,1,PROD000414,SELL00141,2018-07-15 05:17:00,848.97,13.76
ORD00007338,1,PROD000428,SELL00072,2018-07-21 08:54:00,623.84,63.77
ORD00007339,1,PROD000702,SELL00124,2018-07-22 12:12:00,855.93,77.18
ORD00007340,1,PROD000822,SELL00347,2018-07-14 12:28:00,438.59,31.61
ORD00007341,1,PROD000961,SELL00395,2018-07-17 14:52:00,518.56,64.73
ORD00007342,1,PROD000543,SELL00168,2018-07-19 14:56:00,623.63,61.95
ORD00007343,1,PROD000056,SELL00060,2018-07-16 17:39:00,828.08,40.18
ORD00007344,1,PROD000712,SELL00444,2018-07-14 21:48:00,706.38,66.42
ORD00007344,2,PROD000475,SELL00081,2018-07-22 21:48:00,1079.76,41.06
ORD00007344,3,PROD000944,SELL00001,2018-07-22 21:48:00,1084.72,60.79
ORD00007345,1,PROD000896,SELL00073,2018-07-18 23:40:00,419.97,63.76
ORD00007345,2,PROD000421,SELL00102,2018-07-20 23:40:00,58.0,46.13
ORD00007346,1,PROD000587,SELL00194,2018-07-18 01:33:00,233.34,28.8
ORD00007347,1,PROD000114,SELL00122,2018-07-17 01:41:00,328.47,77.28
ORD00007347,2,PROD000973,SELL00172,2018-07-20 01:41:00,438.6,50.19
ORD00007348,1,PROD000576,SELL00427,2018-07-21 02:15:00,745.88,19.24
ORD00007348,2,PROD000743,SELL00251,2018-07-18 02:15:00,174.83,71.35
ORD00007349,1,PROD000183,SELL00408,2018-07-20 03:02:00,972.25,41.0
ORD00007350,1,PROD000436,SELL00462,2018-07-22 04:25:00,298.33,54.04
ORD00007351,1,PROD000584,SELL00167,2018-07-21 09:19:00,276.12,27.46
ORD00007352,1,PROD000604,SELL00408,2018-07-16 11:15:00,491.51,35.42
ORD00007353,1,PROD000417,SELL00043,2018-07-21 14:32:00,556.93,37.28
ORD00007353,2,PROD000346,SELL00131,2018-07-20 14:32:00,80.36,76.32
ORD00007354,1,PROD000910,SELL00439,2018-07-17 16:29:00,623.89,62.05
ORD00007355,1,PROD000080,SELL00072,2018-07-15 16:53:00,704.2,63.16
ORD00007356,1,PROD000089,SELL00042,2018-07-16 23:15:00,820.37,24.66
ORD00007357,1,PROD000791,SELL00037,2018-07-16 00:10:00,953.36,33.6
ORD00007357,2,PROD000037,SELL00060,2018-07-18 00:10:00,575.97,64.14
ORD00007357,3,PROD000142,SELL00167,2018-07-22 00:10:00,993.91,69.67
ORD00007357,4,PROD000424,SELL00334,2018-07-23 00:10:00,1191.9,13.51
ORD00007358,1,PROD000808,SELL00136,2018-07-24 00:10:00,195.12,27.74
ORD00007358,2,PROD000808,SELL00415,2018-07-20 00:10:00,665.06,10.31
ORD00007358,3,PROD000653,SELL00391,2018-07-16 00:10:00,913.96,79.15
ORD00007358,4,PROD000403,SELL00266,2018-07-22 00:10:00,920.6,47.36
ORD00007359,1,PROD000611,SELL00446,2018-07-19 00:55:00,681.32,77.03
ORD00007359,2,PROD000934,SELL00154,2018-07-21 00:55:00,771.74,70.6
ORD00007360,1,PROD000496,SELL00306,2018-07-19 02:47:00,435.25,63.35
ORD00007361,1,PROD000306,SELL00241,2018-07-20 04:11:00,1188.6,14.67
ORD00007362,1,PROD000647,SELL00423,2018-07-16 06:30:00,1001.38,42.17
ORD00007363,1,PROD000052,SELL00235,2018-07-24 09:04:00,782.91,66.22
ORD00007364,1,PROD000328,SELL00190,2018-07-16 10:47:00,244.12,47.34
ORD00007364,2,PROD000405,SELL00221,2018-07-24 10:47:00,1081.75,14.21
ORD00007365,1,PROD000885,SELL00195,2018-07-16 12:28:00,342.02,23.97
ORD00007365,2,PROD000582,SELL00357,2018-07-21 12:28:00,821.89,36.57
ORD00007366,1,PROD000837,SELL00353,2018-07-18 12:45:00,919.13,77.47
ORD00007367,1,PROD000147,SELL00317,2018-07-22 13:01:00,404.63,14.3
ORD00007367,2,PROD000015,SELL00429,2018-07-24 13:01:00,292.47,71.53
ORD00007368,1,PROD000682,SELL00279,2018-07-18 13:50:00,719.99,9.97
ORD00007368,2,PROD000104,SELL00174,2018-07-23 13:50:00,1192.22,34.78
ORD00007369,1,PROD000304,SELL00058,2018-07-17 14:46:00,740.16,18.84
ORD00007369,2,PROD000322,SELL00101,2018-07-17 14:46:00,956.95,53.0
ORD00007370,1,PROD000609,SELL00407,2018-07-23 18:22:00,650.99,40.33
ORD00007371,1,PROD000337,SELL00286,2018-07-19 19:21:00,171.87,65.8
ORD00007371,2,PROD000343,SELL00352,2018-07-22 19:21:00,503.14,22.74
ORD00007371,3,PROD000115,SELL00017,2018-07-16 19:21:00,26.6,41.75
ORD00007372,1,PROD000708,SELL00454,2018-07-18 20:12:00,376.63,29.63
ORD00007373,1,PROD000724,SELL00057,2018-07-17 20:30:00,82.13,79.98
ORD00007374,1,PROD000616,SELL00387,2018-07-21 21:04:00,26.13,8.22
ORD00007375,1,PROD000926,SELL00226,2018-07-24 21:16:00,72.62,77.25
ORD00007376,1,PROD000692,SELL00478,2018-07-18 22:06:00,793.98,63.25
ORD00007377,1,PROD000184,SELL00465,2018-07-19 23:12:00,1188.35,47.22
ORD00007377,2,PROD000142,SELL00068,2018-07-24 23:12:00,789.01,78.79
ORD00007378,1,PROD000501,SELL00152,2018-07-17 00:23:00,513.01,20.38
ORD00007379,1,PROD000464,SELL00105,2018-07-18 01:04:00,101.22,52.82
ORD00007380,1,PROD000723,SELL00239,2018-07-24 02:52:00,485.26,45.06
ORD00007381,1,PROD000388,SELL00254,2018-07-23 07:20:00,442.34,72.44
ORD00007382,1,PROD000466,SELL00203,2018-07-24 09:11:00,294.34,69.74
ORD00007383,1,PROD000200,SELL00447,2018-07-21 10:00:00,966.09,32.08
ORD00007384,1,PROD000145,SELL00391,2018-07-25 13:25:00,886.88,10.2
ORD00007384,2,PROD000614,SELL00035,2018-07-18 13:25:00,442.63,59.13
ORD00007384,3,PROD000009,SELL00489,2018-07-25 13:25:00,675.11,32.26
ORD00007385,1,PROD000391,SELL00471,2018-07-22 15:22:00,149.17,68.14
ORD00007385,2,PROD000379,SELL00408,2018-07-20 15:22:00,244.05,75.28
ORD00007386,1,PROD000748,SELL00293,2018-07-24 15:31:00,209.2,71.15
ORD00007387,1,PROD000499,SELL00305,2018-07-23 17:06:00,631.55,45.56
ORD00007388,1,PROD000137,SELL00415,2018-07-25 21:59:00,1058.77,31.67
ORD00007389,1,PROD000692,SELL00324,2018-07-19 23:21:00,474.95,36.27
ORD00007389,2,PROD000202,SELL00156,2018-07-19 23:21:00,330.7,36.42
ORD00007390,1,PROD000472,SELL00279,2018-07-26 01:08:00,573.2,69.87
ORD00007390,2,PROD000716,SELL00247,2018-07-26 01:08:00,23.25,42.36
ORD00007390,3,PROD000915,SELL00062,2018-07-22 01:08:00,87.21,13.41
ORD00007390,4,PROD000809,SELL00102,2018-07-24 01:08:00,972.33,18.3
ORD00007391,1,PROD000217,SELL00049,2018-07-26 02:35:00,196.77,44.23
ORD00007392,1,PROD000540,SELL00078,2018-07-22 02:52:00,118.01,55.27
ORD00007393,1,PROD000050,SELL00424,2018-07-18 04:42:00,28.37,51.55
ORD00007393,2,PROD000995,SELL00302,2018-07-26 04:42:00,653.59,56.38
ORD00007394,1,PROD000614,SELL00226,2018-07-23 07:13:00,202.58,65.6
ORD00007395,1,PROD000541,SELL00351,2018-07-18 07:45:00,149.49,60.99
ORD00007396,1,PROD000002,SELL00122,2018-07-18 08:52:00,1185.54,25.87
ORD00007397,1,PROD000265,SELL00246,2018-07-21 12:30:00,500.4,43.88
ORD00007398,1,PROD000128,SELL00438,2018-07-18 12:50:00,1127.92,29.01
ORD00007399,1,PROD000292,SELL00073,2018-07-23 14:45:00,848.13,18.14
ORD00007400,1,PROD000583,SELL00062,2018-07-18 15:38:00,244.95,52.94
ORD00007401,1,PROD000792,SELL00112,2018-07-19 16:24:00,700.66,59.04
ORD00007402,1,PROD000439,SELL00238,2018-07-19 17:17:00,293.69,23.43
ORD00007403,1,PROD000023,SELL00007,2018-07-24 18:45:00,989.48,65.16
ORD00007404,1,PROD000371,SELL00299,2018-07-26 20:04:00,1192.46,54.11
ORD00007405,1,PROD000531,SELL00223,2018-07-19 20:53:00,954.64,59.29
ORD00007406,1,PROD000631,SELL00165,2018-07-21 23:47:00,463.43,49.26
ORD00007407,1,PROD000841,SELL00258,2018-07-25 00:03:00,792.39,32.59
ORD00007407,2,PROD000036,SELL00132,2018-07-25 00:03:00,999.43,46.39
ORD00007408,1,PROD000117,SELL00083,2018-07-27 04:07:00,740.97,38.86
ORD00007409,1,PROD000185,SELL00058,2018-07-20 05:45:00,131.99,23.97
ORD00007410,1,PROD000108,SELL00100,2018-07-26 08:14:00,495.04,63.41
ORD00007411,1,PROD000331,SELL00391,2018-07-27 08:46:00,706.41,77.22
ORD00007412,1,PROD000801,SELL00307,2018-07-26 11:50:00,212.16,45.68
ORD00007413,1,PROD000351,SELL00005,2018-07-22 12:15:00,139.73,75.3
ORD00007414,1,PROD000875,SELL00124,2018-07-25 12:30:00,254.7,65.84
ORD00007415,1,PROD000579,SELL00024,2018-07-25 14:05:00,1143.28,41.1
ORD00007416,1,PROD000920,SELL00331,2018-07-26 14:19:00,783.14,78.84
ORD00007416,2,PROD000072,SELL00211,2018-07-25 14:19:00,176.81,68.44
ORD00007416,3,PROD000157,SELL00194,2018-07-26 14:19:00,1050.75,61.82
ORD00007416,4,PROD000944,SELL00274,2018-07-26 14:19:00,1041.14,35.8
ORD00007417,1,PROD000817,SELL00192,2018-07-21 15:01:00,962.74,44.9
ORD00007417,2,PROD000515,SELL00329,2018-07-21 15:01:00,168.91,27.94
ORD00007418,1,PROD000104,SELL00017,2018-07-21 15:34:00,112.71,50.64
ORD00007419,1,PROD000477,SELL00025,2018-07-26 00:11:00,193.31,38.26
ORD00007420,1,PROD000108,SELL00445,2018-07-21 01:59:00,724.04,71.08
ORD00007421,1,PROD000174,SELL00200,2018-07-21 02:05:00,418.25,76.03
ORD00007422,1,PROD000446,SELL00177,2018-07-22 02:22:00,824.44,79.17
ORD00007423,1,PROD000214,SELL00291,2018-07-25 02:33:00,1188.95,29.43
ORD00007423,2,PROD000438,SELL00495,2018-07-20 02:33:00,779.14,55.14
ORD00007424,1,PROD000413,SELL00392,2018-07-25 02:46:00,851.18,78.26
ORD00007424,2,PROD000724,SELL00276,2018-07-28 02:46:00,465.66,32.23
ORD00007424,3,PROD000257,SELL00394,2018-07-21 02:46:00,287.88,48.3
ORD00007424,4,PROD000315,SELL00471,2018-07-21 02:46:00,1132.03,52.53
ORD00007425,1,PROD000816,SELL00272,2018-07-26 04:15:00,767.63,29.19
ORD00007426,1,PROD000870,SELL00361,2018-07-28 04:17:00,1051.87,33.59
ORD00007426,2,PROD000036,SELL00023,2018-07-22 04:17:00,1034.02,37.69
ORD00007427,1,PROD000088,SELL00354,2018-07-20 05:41:00,198.78,8.76
ORD00007428,1,PROD000312,SELL00126,2018-07-21 06:32:00,849.2,64.31
ORD00007429,1,PROD000444,SELL00315,2018-07-21 07:13:00,850.42,70.13
ORD00007430,1,PROD000108,SELL00205,2018-07-24 10:06:00,1050.64,34.62
ORD00007430,2,PROD000122,SELL00049,2018-07-25 10:06:00,856.83,77.86
ORD00007431,1,PROD000220,SELL00401,2018-07-28 12:00:00,1117.18,62.0
ORD00007432,1,PROD000087,SELL00331,2018-07-22 12:36:00,596.49,10.14
ORD00007433,1,PROD000147,SELL00248,2018-07-21 13:22:00,1176.42,24.12
ORD00007433,2,PROD000125,SELL00200,2018-07-25 13:22:00,695.86,18.54
ORD00007433,3,PROD000751,SELL00363,2018-07-22 13:22:00,729.78,59.13
ORD00007433,4,PROD000672,SELL00088,2018-07-23 13:22:00,80.22,12.04
ORD00007434,1,PROD000284,SELL00032,2018-07-21 17:58:00,889.3,40.56
ORD00007435,1,PROD000531,SELL00468,2018-07-25 18:39:00,549.81,79.31
ORD00007436,1,PROD000179,SELL00245,2018-07-24 18:52:00,16.24,9.57
ORD00007437,1,PROD000465,SELL00130,2018-07-20 20:38:00,841.45,22.18
ORD00007438,1,PROD000299,SELL00391,2018-07-26 21:10:00,301.38,24.3
ORD00007438,2,PROD000571,SELL00075,2018-07-25 21:10:00,48.19,39.72
ORD00007439,1,PROD000462,SELL00171,2018-07-26 23:12:00,309.68,61.5
ORD00007440,1,PROD000846,SELL00100,2018-07-22 23:57:00,369.39,16.65
ORD00007441,1,PROD000111,SELL00098,2018-07-25 04:06:00,275.96,40.68
ORD00007441,2,PROD000829,SELL00174,2018-07-25 04:06:00,53.14,16.49
ORD00007442,1,PROD000110,SELL00047,2018-07-28 04:17:00,451.46,42.1
ORD00007443,1,PROD000446,SELL00407,2018-07-25 06:40:00,830.8,37.89
ORD00007444,1,PROD000108,SELL00110,2018-07-25 06:52:00,234.45,36.85
ORD00007445,1,PROD000057,SELL00308,2018-07-21 09:55:00,218.48,27.91
ORD00007446,1,PROD000238,SELL00155,2018-07-22 10:06:00,1076.33,13.43
ORD00007447,1,PROD000329,SELL00435,2018-07-26 18:12:00,655.86,42.0
ORD00007448,1,PROD000215,SELL00194,2018-07-25 20:04:00,937.15,21.26
ORD00007449,1,PROD000331,SELL00288,2018-07-24 22:21:00,388.34,49.5
ORD00007450,1,PROD000027,SELL00080,2018-07-25 02:41:00,1199.81,49.55
ORD00007450,2,PROD000698,SELL00464,2018-07-29 02:41:00,803.59,32.38
ORD00007451,1,PROD000646,SELL00271,2018-07-26 03:00:00,1067.33,40.1
ORD00007451,2,PROD000464,SELL00211,2018-07-30 03:00:00,1086.22,76.59
ORD00007452,1,PROD000215,SELL00351,2018-07-24 04:21:00,661.5,26.67
ORD00007453,1,PROD000491,SELL00414,2018-07-23 08:51:00,774.24,38.4
ORD00007453,2,PROD000319,SELL00116,2018-07-25 08:51:00,327.0,44.8
ORD00007453,3,PROD000381,SELL00014,2018-07-26 08:51:00,497.58,48.92
ORD00007454,1,PROD000259,SELL00218,2018-07-29 09:49:00,1001.32,56.18
ORD00007455,1,PROD000283,SELL00311,2018-07-27 11:53:00,24.04,56.34
ORD00007456,1,PROD000163,SELL00314,2018-07-29 12:36:00,1151.45,47.11
ORD00007456,2,PROD000094,SELL00251,2018-07-27 12:36:00,1084.63,52.68
ORD00007457,1,PROD000066,SELL00225,2018-07-23 13:12:00,773.27,50.45
ORD00007458,1,PROD000485,SELL00332,2018-07-26 20:15:00,1083.43,37.3
ORD00007459,1,PROD000980,SELL00355,2018-07-28 20:30:00,865.78,30.36
ORD00007460,1,PROD000535,SELL00340,2018-07-26 20:38:00,623.03,64.31
ORD00007460,2,PROD000619,SELL00073,2018-07-27 20:38:00,103.55,30.46
ORD00007461,1,PROD000455,SELL00031,2018-07-26 22:32:00,1146.18,74.61
ORD00007462,1,PROD000788,SELL00305,2018-07-24 23:37:00,804.9,79.84
ORD00007463,1,PROD000655,SELL00108,2018-07-23 01:16:00,1025.45,52.42
ORD00007464,1,PROD000381,SELL00410,2018-07-28 02:23:00,958.75,30.52
ORD00007465,1,PROD000186,SELL00180,2018-07-25 02:41:00,89.16,37.66
ORD00007465,2,PROD000840,SELL00298,2018-07-27 02:41:00,1008.36,31.07
