order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD00006572,1,boleto,1,294.2
ORD00006573,1,credit_card,10,636.83
ORD00006574,1,debit_card,1,510.03
ORD00006575,1,credit_card,4,934.92
ORD00006576,1,credit_card,1,978.58
ORD00006577,1,boleto,1,2100.34
ORD00006578,1,credit_card,1,373.55
ORD00006579,1,boleto,1,836.54
ORD00006580,1,credit_card,1,438.73
ORD00006581,1,credit_card,1,2608.42
ORD00006582,1,credit_card,1,179.04
ORD00006583,1,credit_card,1,918.62
ORD00006584,1,credit_card,5,2251.34
ORD00006585,1,credit_card,1,696.22
ORD00006586,1,credit_card,2,355.75
ORD00006587,1,boleto,1,765.43
ORD00006588,1,voucher,1,1136.19
ORD00006589,1,credit_card,1,1417.57
ORD00006590,1,credit_card,4,928.43
ORD00006591,1,credit_card,3,1109.53
ORD00006592,1,boleto,1,1468.85
ORD00006593,1,debit_card,1,965.46
ORD00006594,1,credit_card,3,630.13
ORD00006595,1,credit_card,1,849.25
ORD00006596,1,credit_card,1,2692.65
ORD00006597,1,credit_card,4,550.97
ORD00006598,1,credit_card,5,1137.09
ORD00006599,1,credit_card,4,1943.84
ORD00006600,1,credit_card,1,370.65
ORD00006601,1,credit_card,6,1171.39
ORD00006602,1,boleto,1,859.34
ORD00006603,1,credit_card,1,791.25
ORD00006604,1,credit_card,10,2219.0
ORD00006605,1,boleto,1,505.61
ORD00006606,1,voucher,1,170.38
ORD00006607,1,credit_card,3,651.24
ORD00006608,1,credit_card,2,1202.51
ORD00006609,1,credit_card,1,1332.79
ORD00006610,1,credit_card,4,1090.84
ORD00006611,1,credit_card,1,1169.77
ORD00006612,1,credit_card,1,283.45
ORD00006613,1,credit_card,1,800.11
ORD00006614,1,credit_card,2,1244.86
ORD00006615,1,credit_card,10,600.67
ORD00006616,1,credit_card,1,1086.46
ORD00006617,1,credit_card,12,269.12
ORD00006618,1,credit_card,10,427.86
ORD00006619,1,credit_card,2,298.59
ORD00006620,1,boleto,1,654.06
ORD00006621,1,credit_card,3,645.01
ORD00006622,1,credit_card,1,315.81
ORD00006623,1,boleto,1,499.58
ORD00006624,1,boleto,1,952.08
ORD00006625,1,credit_card,4,1250.8
ORD00006626,1,credit_card,1,2466.57
ORD00006627,1,credit_card,2,3486.94
ORD00006628,1,credit_card,10,432.0
ORD00006629,1,credit_card,1,466.43
ORD00006630,1,credit_card,1,261.82
ORD00006631,1,boleto,1,1972.59
ORD00006632,1,credit_card,1,527.73
ORD00006633,1,credit_card,1,1283.56
ORD00006634,1,credit_card,1,280.74
ORD00006635,1,voucher,1,955.73
ORD00006636,1,credit_card,8,804.2
ORD00006637,1,credit_card,5,658.41
ORD00006638,1,credit_card,1,92.51
ORD00006639,1,credit_card,1,533.93
ORD00006640,1,credit_card,3,182.91
ORD00006641,1,boleto,1,749.32
ORD00006642,1,credit_card,3,1482.86
ORD00006643,1,credit_card,1,659.75
ORD00006644,1,credit_card,1,887.02
ORD00006645,1,boleto,1,680.79
ORD00006646,1,credit_card,1,788.3
ORD00006647,1,boleto,1,993.2
ORD00006648,1,credit_card,3,1301.16
ORD00006649,1,credit_card,2,1145.53
ORD00006650,1,boleto,1,717.66
ORD00006651,1,credit_card,5,533.23
ORD00006652,1,credit_card,1,939.41
ORD00006653,1,credit_card,3,1013.5
ORD00006654,1,credit_card,4,952.43
ORD00006655,1,credit_card,1,565.08
ORD00006656,1,credit_card,6,1934.5
ORD00006657,1,credit_card,1,514.1
ORD00006658,1,credit_card,1,1342.02
ORD00006659,1,credit_card,3,818.33
ORD00006660,1,credit_card,5,373.01
ORD00006661,1,credit_card,12,965.61
ORD00006662,1,credit_card,4,1141.69
ORD00006663,1,credit_card,2,215.79
ORD00006664,1,credit_card,2,630.88
ORD00006665,1,credit_card,2,922.75
ORD00006666,1,credit_card,2,799.65
ORD00006667,1,credit_card,1,403.46
ORD00006668,1,credit_card,1,2151.94
ORD00006669,1,credit_card,3,58.56
ORD00006670,1,credit_card,12,241.01
ORD00006671,1,credit_card,1,2242.39
ORD00006672,1,credit_card,12,67.0
ORD00006673,1,credit_card,1,89.93
ORD00006674,1,credit_card,3,1485.65
ORD00006675,1,credit_card,1,318.73
ORD00006676,1,credit_card,1,159.18
ORD00006677,1,voucher,1,654.3
ORD00006678,1,credit_card,2,902.62
ORD00006679,1,credit_card,3,1233.97
ORD00006680,1,boleto,1,2695.09
ORD00006681,1,credit_card,8,1282.13
ORD00006682,1,boleto,1,1606.64
ORD00006683,1,credit_card,3,334.71
ORD00006684,1,credit_card,8,1142.68
ORD00006685,1,credit_card,1,1948.76
ORD00006686,1,credit_card,8,1042.11
ORD00006687,1,voucher,1,1194.83
ORD00006688,1,boleto,1,676.62
ORD00006689,1,credit_card,1,467.69
ORD00006690,1,credit_card,12,794.63
ORD00006691,1,boleto,1,1574.2
ORD00006692,1,boleto,1,3141.46
ORD00006693,1,credit_card,5,875.9
ORD00006694,1,boleto,1,516.62
ORD00006695,1,boleto,1,760.65
ORD00006696,1,credit_card,10,322.21
ORD00006697,1,credit_card,1,404.81
ORD00006698,1,debit_card,1,192.98
ORD00006699,1,credit_card,1,1108.17
ORD00006700,1,credit_card,12,842.82
ORD00006701,1,credit_card,1,567.19
ORD00006702,1,boleto,1,1573.27
ORD00006703,1,credit_card,8,1171.52
ORD00006704,1,credit_card,1,1112.35
ORD00006705,1,credit_card,10,189.11
ORD00006706,1,credit_card,10,654.67
ORD00006707,1,voucher,1,1177.36
ORD00006708,1,boleto,1,318.47
ORD00006709,1,credit_card,1,403.7
ORD00006710,1,credit_card,1,1516.13
ORD00006711,1,credit_card,3,251.06
ORD00006712,1,credit_card,4,1193.94
ORD00006713,1,boleto,1,1130.0
ORD00006714,1,credit_card,12,525.92
ORD00006715,1,credit_card,8,367.07
ORD00006716,1,credit_card,1,1098.7
ORD00006717,1,credit_card,1,1017.53
ORD00006718,1,credit_card,1,325.38
ORD00006719,1,credit_card,5,379.35
ORD00006720,1,credit_card,1,512.4
ORD00006721,1,credit_card,1,280.11
ORD00006722,1,credit_card,12,1046.32
ORD00006723,1,voucher,1,209.82
ORD00006724,1,credit_card,6,48.44
ORD00006725,1,boleto,1,1006.49
ORD00006726,1,credit_card,2,1178.34
ORD00006727,1,credit_card,10,710.51
ORD00006728,1,credit_card,3,1777.64
ORD00006729,1,credit_card,6,1240.13
ORD00006730,1,credit_card,1,658.76
ORD00006731,1,credit_card,2,1141.29
ORD00006732,1,boleto,1,95.93
ORD00006733,1,boleto,1,2156.38
ORD00006734,1,credit_card,10,1052.41
ORD00006735,1,credit_card,2,815.41
ORD00006736,1,credit_card,2,503.34
ORD00006737,1,credit_card,3,219.07
ORD00006738,1,credit_card,1,662.94
ORD00006739,1,boleto,1,2632.97
ORD00006740,1,credit_card,3,172.16
ORD00006741,1,boleto,1,581.51
ORD00006742,1,credit_card,4,211.75
ORD00006743,1,credit_card,5,245.77
ORD00006744,1,credit_card,1,1314.14
ORD00006745,1,credit_card,1,194.32
ORD00006746,1,boleto,1,212.74
ORD00006747,1,boleto,1,141.48
ORD00006748,1,credit_card,3,581.52
ORD00006749,1,debit_card,1,1956.13
ORD00006750,1,credit_card,4,1131.57
ORD00006751,1,credit_card,1,2029.34
ORD00006752,1,boleto,1,833.41
ORD00006753,1,credit_card,3,1549.7
ORD00006754,1,credit_card,12,792.98
ORD00006755,1,credit_card,6,1024.27
ORD00006756,1,credit_card,1,94.23
ORD00006757,1,credit_card,4,447.49
ORD00006758,1,credit_card,1,464.97
ORD00006759,1,credit_card,2,704.3
ORD00006760,1,credit_card,2,1039.45
ORD00006761,1,credit_card,4,568.4
ORD00006762,1,boleto,1,1007.4
ORD00006763,1,credit_card,12,2033.95
ORD00006764,1,credit_card,2,1426.81
ORD00006765,1,credit_card,1,558.69
ORD00006766,1,credit_card,6,1275.22
ORD00006767,1,credit_card,12,537.92
ORD00006768,1,boleto,1,1362.68
ORD00006769,1,credit_card,3,474.02
ORD00006770,1,credit_card,4,1907.02
ORD00006771,1,boleto,1,1477.18
ORD00006772,1,credit_card,2,945.38
ORD00006773,1,credit_card,1,641.89
ORD00006774,1,credit_card,2,438.31
ORD00006775,1,credit_card,2,600.27
ORD00006776,1,credit_card,1,1424.25
ORD00006777,1,credit_card,1,114.0
ORD00006778,1,credit_card,5,1097.92
ORD00006779,1,credit_card,8,797.66
ORD00006780,1,boleto,1,1336.6
ORD00006781,1,credit_card,8,1133.71
ORD00006782,1,credit_card,3,2264.83
ORD00006783,1,credit_card,3,516.17
ORD00006784,1,credit_card,2,1018.79
ORD00006785,1,credit_card,5,945.42
ORD00006786,1,credit_card,8,1164.68
ORD00006787,1,credit_card,10,931.89
ORD00006788,1,credit_card,12,483.45
ORD00006789,1,credit_card,5,1210.0
ORD00006790,1,credit_card,1,1244.38
ORD00006791,1,boleto,1,111.9
ORD00006792,1,boleto,1,776.68
ORD00006793,1,boleto,1,2752.95
ORD00006794,1,credit_card,10,1236.67
ORD00006795,1,boleto,1,2055.42
ORD00006796,1,boleto,1,802.8
ORD00006797,1,credit_card,6,1844.92
ORD00006798,1,credit_card,8,1148.12
ORD00006799,1,credit_card,3,834.49
ORD00006800,1,boleto,1,450.41
ORD00006801,1,voucher,1,813.5
ORD00006802,1,credit_card,3,589.58
ORD00006803,1,voucher,1,837.52
ORD00006804,1,credit_card,1,1473.29
ORD00006805,1,credit_card,2,662.67
ORD00006806,1,debit_card,1,956.05
ORD00006807,1,boleto,1,707.75
ORD00006808,1,credit_card,12,975.4
ORD00006809,1,boleto,1,432.81
ORD00006810,1,credit_card,3,789.95
ORD00006811,1,credit_card,1,766.1
ORD00006812,1,voucher,1,47.67
ORD00006813,1,voucher,1,800.16
ORD00006814,1,credit_card,1,942.01
ORD00006815,1,credit_card,5,620.99
ORD00006816,1,credit_card,1,955.72
ORD00006817,1,boleto,1,849.06
ORD00006818,1,boleto,1,1149.22
ORD00006819,1,debit_card,1,833.05
ORD00006820,1,credit_card,12,837.09
ORD00006821,1,credit_card,2,166.78
ORD00006822,1,boleto,1,515.59
ORD00006823,1,credit_card,10,311.14
ORD00006824,1,credit_card,1,1192.1
ORD00006825,1,credit_card,5,225.22
ORD00006826,1,boleto,1,1593.04
ORD00006827,1,credit_card,12,1320.3
ORD00006828,1,boleto,1,1303.87
ORD00006829,1,credit_card,10,2000.83
ORD00006830,1,credit_card,6,614.93
ORD00006831,1,boleto,1,526.89
ORD00006832,1,credit_card,3,421.57
ORD00006833,1,credit_card,2,572.15
ORD00006834,1,credit_card,1,1234.34
ORD00006835,1,credit_card,4,421.37
ORD00006836,1,boleto,1,678.1
ORD00006837,1,credit_card,1,684.26
ORD00006838,1,credit_card,3,987.69
ORD00006839,1,credit_card,4,342.26
ORD00006840,1,credit_card,2,282.72
ORD00006841,1,credit_card,5,621.41
ORD00006842,1,boleto,1,851.35
ORD00006843,1,credit_card,4,1147.5
ORD00006844,1,credit_card,5,2500.02
ORD00006845,1,boleto,1,1085.21
ORD00006846,1,credit_card,2,1127.82
ORD00006847,1,credit_card,1,287.09
ORD00006848,1,credit_card,10,1021.21
ORD00006849,1,voucher,1,279.69
ORD00006850,1,credit_card,5,319.52
ORD00006851,1,credit_card,2,435.64
ORD00006852,1,boleto,1,528.12
ORD00006853,1,boleto,1,965.73
ORD00006854,1,credit_card,1,649.7
ORD00006855,1,credit_card,1,572.91
ORD00006856,1,credit_card,6,421.95
ORD00006857,1,credit_card,2,3470.17
ORD00006858,1,credit_card,4,1782.91
ORD00006859,1,credit_card,10,1109.95
ORD00006860,1,credit_card,8,1323.5
ORD00006861,1,credit_card,1,972.95
ORD00006862,1,credit_card,10,1207.64
ORD00006863,1,boleto,1,836.86
ORD00006864,1,credit_card,6,1151.27
ORD00006865,1,credit_card,3,495.83
ORD00006866,1,boleto,1,663.84
ORD00006867,1,credit_card,1,470.96
ORD00006868,1,credit_card,1,95.28
ORD00006869,1,boleto,1,958.4
ORD00006870,1,credit_card,4,438.64
ORD00006871,1,credit_card,1,638.51
ORD00006872,1,boleto,1,1131.91
ORD00006873,1,credit_card,4,811.04
ORD00006874,1,boleto,1,142.45
ORD00006875,1,boleto,1,126.69
ORD00006876,1,credit_card,5,1248.64
ORD00006877,1,credit_card,1,1171.78
ORD00006878,1,voucher,1,981.29
ORD00006879,1,credit_card,4,335.46
ORD00006880,1,credit_card,10,2180.38
ORD00006881,1,credit_card,6,641.92
ORD00006882,1,credit_card,1,1061.91
ORD00006883,1,credit_card,1,892.37
ORD00006884,1,credit_card,1,973.95
ORD00006885,1,credit_card,3,461.51
ORD00006886,1,credit_card,1,435.05
ORD00006887,1,voucher,1,2049.96
ORD00006888,1,credit_card,4,781.32
ORD00006889,1,credit_card,1,1592.8
ORD00006890,1,credit_card,4,1086.51
ORD00006891,1,voucher,1,1966.05
ORD00006892,1,credit_card,1,1191.0
ORD00006893,1,boleto,1,583.58
ORD00006894,1,boleto,1,643.26
ORD00006895,1,credit_card,3,788.71
ORD00006896,1,credit_card,3,981.62
ORD00006897,1,credit_card,4,934.78
ORD00006898,1,credit_card,1,234.07
ORD00006899,1,credit_card,2,309.9
ORD00006900,1,credit_card,10,926.92
ORD00006901,1,credit_card,12,146.5
ORD00006902,1,credit_card,1,1216.88
ORD00006903,1,credit_card,8,515.74
ORD00006904,1,credit_card,5,216.58
ORD00006905,1,credit_card,4,613.7
ORD00006906,1,credit_card,10,1088.8
ORD00006907,1,voucher,1,739.52
ORD00006908,1,credit_card,10,319.67
ORD00006909,1,credit_card,12,805.34
ORD00006910,1,credit_card,1,945.95
ORD00006911,1,boleto,1,1455.62
ORD00006912,1,credit_card,3,2641.55
ORD00006913,1,credit_card,1,141.78
ORD00006914,1,credit_card,1,552.44
ORD00006915,1,credit_card,8,3179.05
ORD00006916,1,credit_card,12,734.64
ORD00006917,1,credit_card,12,341.73
ORD00006918,1,credit_card,4,1426.8
ORD00006919,1,credit_card,10,1213.43
ORD00006920,1,credit_card,12,605.59
ORD00006921,1,boleto,1,830.13
ORD00006922,1,debit_card,1,1002.34
ORD00006923,1,credit_card,10,1199.0
ORD00006924,1,boleto,1,548.63
ORD00006925,1,credit_card,2,1106.08
ORD00006926,1,boleto,1,210.75
ORD00006927,1,credit_card,1,764.59
ORD00006928,1,credit_card,6,1097.8
ORD00006929,1,boleto,1,1107.06
ORD00006930,1,boleto,1,1079.33
ORD00006931,1,credit_card,4,523.54
ORD00006932,1,credit_card,1,865.69
ORD00006933,1,voucher,1,941.03
ORD00006934,1,credit_card,1,638.8
ORD00006935,1,debit_card,1,1073.4
ORD00006936,1,boleto,1,124.59
ORD00006937,1,boleto,1,1104.52
ORD00006938,1,credit_card,1,580.45
ORD00006939,1,credit_card,2,531.88
ORD00006940,1,credit_card,2,1235.68
ORD00006941,1,boleto,1,772.53
ORD00006942,1,credit_card,6,1480.65
ORD00006943,1,credit_card,2,901.88
ORD00006944,1,boleto,1,634.61
ORD00006945,1,credit_card,4,187.39
ORD00006946,1,boleto,1,975.26
ORD00006947,1,credit_card,6,1226.58
ORD00006948,1,credit_card,4,671.75
ORD00006949,1,credit_card,3,642.82
ORD00006950,1,credit_card,5,965.0
ORD00006951,1,voucher,1,130.82
ORD00006952,1,credit_card,1,1409.46
ORD00006953,1,voucher,1,1128.39
ORD00006954,1,voucher,1,493.76
ORD00006955,1,credit_card,1,644.49
ORD00006956,1,boleto,1,885.21
ORD00006957,1,credit_card,5,2165.2
ORD00006958,1,boleto,1,1315.66
ORD00006959,1,credit_card,4,1230.34
ORD00006960,1,voucher,1,971.14
ORD00006961,1,credit_card,2,285.1
ORD00006962,1,boleto,1,401.46
ORD00006963,1,credit_card,5,2651.08
ORD00006964,1,credit_card,2,749.85
ORD00006965,1,credit_card,4,2281.84
ORD00006966,1,credit_card,1,641.82
ORD00006967,1,credit_card,10,987.3
ORD00006968,1,boleto,1,1200.19
ORD00006969,1,credit_card,1,384.63
ORD00006970,1,debit_card,1,1139.71
ORD00006971,1,boleto,1,162.09
ORD00006972,1,credit_card,1,1514.01
ORD00006973,1,credit_card,1,1342.7
ORD00006974,1,boleto,1,649.25
ORD00006975,1,credit_card,10,1176.83
ORD00006976,1,credit_card,12,987.43
ORD00006977,1,credit_card,3,3447.15
ORD00006978,1,voucher,1,275.27
ORD00006979,1,credit_card,1,188.18
ORD00006980,1,credit_card,2,2213.09
ORD00006981,1,credit_card,12,113.96
ORD00006982,1,credit_card,1,785.74
ORD00006983,1,credit_card,1,571.47
ORD00006984,1,boleto,1,69.09
ORD00006985,1,credit_card,1,1054.65
ORD00006986,1,credit_card,4,1853.55
ORD00006987,1,credit_card,4,459.78
ORD00006988,1,credit_card,12,761.02
ORD00006989,1,credit_card,2,418.28
ORD00006990,1,boleto,1,1106.16
ORD00006991,1,boleto,1,887.55
ORD00006992,1,credit_card,4,671.75
ORD00006993,1,credit_card,3,1051.01
ORD00006994,1,boleto,1,811.5
ORD00006995,1,credit_card,2,337.36
ORD00006996,1,credit_card,1,626.49
ORD00006997,1,credit_card,6,1058.08
ORD00006998,1,credit_card,2,113.95
ORD00006999,1,credit_card,1,508.8
ORD00007000,1,credit_card,12,701.6
ORD00007001,1,credit_card,4,667.85
ORD00007002,1,credit_card,2,422.52
ORD00007003,1,boleto,1,1429.13
ORD00007004,1,credit_card,4,2948.01
ORD00007005,1,credit_card,2,953.68
ORD00007006,1,credit_card,12,1124.62
ORD00007007,1,boleto,1,721.61
ORD00007008,1,credit_card,2,274.07
ORD00007009,1,boleto,1,1370.28
ORD00007010,1,credit_card,1,661.14
ORD00007011,1,boleto,1,255.24
ORD00007012,1,credit_card,3,1193.07
ORD00007013,1,credit_card,12,1137.47
ORD00007014,1,boleto,1,796.08
ORD00007015,1,credit_card,1,1016.32
ORD00007016,1,boleto,1,1332.96
ORD00007017,1,credit_card,2,555.07
ORD00007018,1,credit_card,4,878.09
ORD00007019,1,boleto,1,967.48
ORD00007020,1,boleto,1,580.97
ORD00007021,1,boleto,1,604.03
ORD00007022,1,credit_card,1,993.73
ORD00007023,1,debit_card,1,982.38
ORD00007024,1,credit_card,8,574.26
ORD00007025,1,credit_card,4,173.2
ORD00007026,1,credit_card,3,1204.66
ORD00007027,1,debit_card,1,181.41
ORD00007028,1,credit_card,5,1365.26
ORD00007029,1,boleto,1,1064.15
ORD00007030,1,credit_card,8,270.88
ORD00007031,1,credit_card,1,205.68
ORD00007032,1,credit_card,12,471.11
ORD00007033,1,credit_card,2,624.53
ORD00007034,1,credit_card,8,868.31
ORD00007035,1,credit_card,1,2488.46
ORD00007036,1,credit_card,3,1012.72
ORD00007037,1,credit_card,6,1154.07
ORD00007038,1,credit_card,1,1087.01
ORD00007039,1,credit_card,1,862.16
ORD00007040,1,credit_card,6,213.85
ORD00007041,1,credit_card,5,417.56
ORD00007042,1,credit_card,2,1224.23
ORD00007043,1,credit_card,1,1854.48
ORD00007044,1,credit_card,3,1101.54
ORD00007045,1,boleto,1,502.31
ORD00007046,1,credit_card,4,528.52
ORD00007047,1,voucher,1,532.17
ORD00007048,1,boleto,1,2997.71
ORD00007049,1,credit_card,4,1012.52
ORD00007050,1,boleto,1,1009.0
ORD00007051,1,credit_card,1,1221.21
ORD00007052,1,credit_card,5,505.64
ORD00007053,1,credit_card,3,1099.93
ORD00007054,1,credit_card,10,860.66
ORD00007055,1,credit_card,6,573.12
ORD00007056,1,credit_card,10,135.66
ORD00007057,1,credit_card,4,1178.21
ORD00007058,1,credit_card,2,94.93
ORD00007059,1,credit_card,1,1111.2
ORD00007060,1,credit_card,4,1148.78
ORD00007061,1,voucher,1,287.77
ORD00007062,1,credit_card,6,218.5
ORD00007063,1,credit_card,6,1095.39
ORD00007064,1,debit_card,1,888.06
ORD00007065,1,credit_card,3,291.57
ORD00007066,1,boleto,1,774.92
ORD00007067,1,boleto,1,905.43
ORD00007068,1,credit_card,4,2049.5
ORD00007069,1,credit_card,1,1934.11
ORD00007070,1,credit_card,3,334.65
ORD00007071,1,credit_card,10,456.31
ORD00007072,1,voucher,1,503.96
ORD00007073,1,credit_card,12,1057.71
ORD00007074,1,boleto,1,856.69
ORD00007075,1,credit_card,1,2246.74
ORD00007076,1,voucher,1,2818.43
ORD00007077,1,credit_card,10,819.4
ORD00007078,1,credit_card,8,1154.67
ORD00007079,1,credit_card,8,1118.55
ORD00007080,1,credit_card,1,1166.84
ORD00007081,1,credit_card,8,1142.96
ORD00007082,1,credit_card,2,1061.08
ORD00007083,1,credit_card,1,1066.45
ORD00007084,1,credit_card,1,1242.27
ORD00007085,1,credit_card,1,1037.72
ORD00007086,1,credit_card,1,3002.59
ORD00007087,1,credit_card,6,1264.48
ORD00007088,1,boleto,1,408.47
ORD00007089,1,boleto,1,1099.21
ORD00007090,1,boleto,1,630.94
ORD00007091,1,credit_card,6,1958.72
ORD00007092,1,credit_card,1,602.46
ORD00007093,1,credit_card,1,1025.61
ORD00007094,1,credit_card,3,1817.3
ORD00007095,1,credit_card,1,388.58
ORD00007096,1,credit_card,8,2565.13
ORD00007097,1,credit_card,3,2347.19
ORD00007098,1,credit_card,4,425.41
ORD00007099,1,boleto,1,1268.85
ORD00007100,1,credit_card,5,287.07
ORD00007101,1,credit_card,2,1486.39
ORD00007102,1,credit_card,2,999.21
ORD00007103,1,credit_card,5,897.4
ORD00007104,1,credit_card,1,824.84
ORD00007105,1,credit_card,3,502.08
ORD00007106,1,credit_card,1,150.07
ORD00007107,1,credit_card,10,413.77
ORD00007108,1,credit_card,4,702.48
ORD00007109,1,credit_card,4,884.1
ORD00007110,1,credit_card,1,979.17
ORD00007111,1,boleto,1,629.4
ORD00007112,1,credit_card,5,463.53
ORD00007113,1,credit_card,1,864.27
ORD00007114,1,credit_card,6,268.14
ORD00007115,1,credit_card,2,49.15
ORD00007116,1,debit_card,1,823.86
ORD00007117,1,credit_card,5,1036.5
ORD00007118,1,credit_card,6,326.72
ORD00007119,1,credit_card,1,1181.37
ORD00007120,1,boleto,1,870.77
ORD00007121,1,boleto,1,982.03
ORD00007122,1,boleto,1,1203.57
ORD00007123,1,credit_card,3,1977.05
ORD00007124,1,boleto,1,297.68
ORD00007125,1,credit_card,1,892.5
ORD00007126,1,credit_card,5,370.07
ORD00007127,1,voucher,1,1145.37
ORD00007128,1,boleto,1,341.69
ORD00007129,1,credit_card,2,1025.21
ORD00007130,1,credit_card,1,1145.08
ORD00007131,1,credit_card,1,103.79
ORD00007132,1,credit_card,5,469.88
ORD00007133,1,credit_card,2,1605.98
ORD00007134,1,credit_card,3,972.14
ORD00007135,1,credit_card,1,2653.62
ORD00007136,1,credit_card,1,847.6
ORD00007137,1,credit_card,1,488.98
ORD00007138,1,credit_card,4,472.49
ORD00007139,1,credit_card,2,760.95
ORD00007140,1,boleto,1,126.53
ORD00007141,1,credit_card,3,142.63
ORD00007142,1,credit_card,6,485.97
ORD00007143,1,voucher,1,628.22
ORD00007144,1,credit_card,4,1651.92
ORD00007145,1,credit_card,6,819.78
ORD00007146,1,credit_card,4,285.66
ORD00007147,1,credit_card,1,1795.54
ORD00007148,1,boleto,1,686.43
ORD00007149,1,credit_card,2,1045.38
ORD00007150,1,credit_card,3,1556.21
ORD00007151,1,credit_card,3,1397.91
ORD00007152,1,credit_card,5,662.92
ORD00007153,1,credit_card,2,361.77
ORD00007154,1,credit_card,8,71.95
ORD00007155,1,credit_card,8,680.65
ORD00007156,1,boleto,1,231.85
ORD00007157,1,credit_card,1,944.21
ORD00007158,1,boleto,1,1060.92
ORD00007159,1,credit_card,4,1125.56
ORD00007160,1,credit_card,1,512.16
ORD00007161,1,credit_card,2,120.45
ORD00007162,1,credit_card,4,1966.06
ORD00007163,1,boleto,1,956.94
ORD00007164,1,credit_card,1,526.87
ORD00007165,1,credit_card,6,2045.24
ORD00007166,1,credit_card,2,1662.61
ORD00007167,1,credit_card,2,1860.05
ORD00007168,1,boleto,1,575.13
ORD00007169,1,credit_card,2,303.94
ORD00007170,1,credit_card,4,2370.95
ORD00007171,1,credit_card,1,762.01
ORD00007172,1,credit_card,3,1160.52
ORD00007173,1,credit_card,3,1889.78
ORD00007174,1,credit_card,1,1226.4
ORD00007175,1,credit_card,1,1312.65
ORD00007176,1,credit_card,8,215.3
ORD00007177,1,boleto,1,773.01
ORD00007178,1,credit_card,1,439.56
ORD00007179,1,boleto,1,816.68
ORD00007180,1,boleto,1,1142.25
ORD00007181,1,credit_card,2,916.29
ORD00007182,1,credit_card,3,1258.77
ORD00007183,1,credit_card,1,1761.46
ORD00007184,1,credit_card,2,718.22
ORD00007185,1,credit_card,2,154.4
ORD00007186,1,credit_card,2,1137.6
ORD00007187,1,credit_card,3,920.14
ORD00007188,1,credit_card,1,3530.23
ORD00007189,1,credit_card,1,326.9
ORD00007190,1,voucher,1,759.84
ORD00007191,1,credit_card,2,722.65
ORD00007192,1,credit_card,5,642.44
ORD00007193,1,credit_card,1,1196.8
ORD00007194,1,credit_card,3,729.28
ORD00007195,1,credit_card,2,642.06
ORD00007196,1,credit_card,3,1180.45
ORD00007197,1,credit_card,10,1713.58
ORD00007198,1,credit_card,10,690.95
ORD00007199,1,credit_card,4,1221.58
ORD00007200,1,credit_card,2,2105.16
ORD00007201,1,credit_card,3,704.99
ORD00007202,1,credit_card,10,2549.69
ORD00007203,1,credit_card,1,1421.36
ORD00007204,1,credit_card,5,1449.87
ORD00007205,1,credit_card,6,1495.24
ORD00007206,1,credit_card,6,1222.99
ORD00007207,1,credit_card,2,841.27
ORD00007208,1,voucher,1,753.67
ORD00007209,1,credit_card,5,1052.28
ORD00007210,1,credit_card,1,519.7
ORD00007211,1,credit_card,2,927.77
ORD00007212,1,credit_card,1,614.1
ORD00007213,1,credit_card,1,600.36
ORD00007214,1,credit_card,1,1226.14
ORD00007215,1,voucher,1,457.1
ORD00007216,1,credit_card,8,260.71
ORD00007217,1,credit_card,6,2124.67
ORD00007218,1,credit_card,2,148.66
ORD00007219,1,boleto,1,850.07
ORD00007220,1,credit_card,2,677.02
ORD00007221,1,debit_card,1,552.77
ORD00007222,1,boleto,1,759.81
ORD00007223,1,voucher,1,1055.55
ORD00007224,1,boleto,1,819.84
ORD00007225,1,boleto,1,807.7
ORD00007226,1,credit_card,8,1239.49
ORD00007227,1,boleto,1,297.62
ORD00007228,1,credit_card,3,691.62
ORD00007229,1,credit_card,6,1231.92
ORD00007230,1,credit_card,1,1376.61
ORD00007231,1,debit_card,1,1603.42
ORD00007232,1,credit_card,5,1038.0
ORD00007233,1,boleto,1,628.59
ORD00007234,1,credit_card,8,1736.43
ORD00007235,1,credit_card,1,940.6
ORD00007236,1,credit_card,1,250.79
ORD00007237,1,credit_card,1,1814.56
ORD00007238,1,debit_card,1,543.75
ORD00007239,1,credit_card,10,1036.21
ORD00007240,1,credit_card,1,189.12
ORD00007241,1,credit_card,8,375.53
ORD00007242,1,boleto,1,1066.24
ORD00007243,1,boleto,1,661.96
ORD00007244,1,credit_card,4,867.62
ORD00007245,1,credit_card,6,784.33
ORD00007246,1,credit_card,1,715.23
ORD00007247,1,credit_card,1,123.51
ORD00007248,1,credit_card,2,157.38
ORD00007249,1,debit_card,1,623.7
ORD00007250,1,boleto,1,1800.73
ORD00007251,1,credit_card,3,1564.03
ORD00007252,1,debit_card,1,570.57
ORD00007253,1,credit_card,1,247.57
ORD00007254,1,credit_card,1,1890.71
ORD00007255,1,credit_card,1,361.96
ORD00007256,1,credit_card,1,1849.34
ORD00007257,1,credit_card,5,2818.31
ORD00007258,1,credit_card,1,2364.0
ORD00007259,1,credit_card,5,998.58
ORD00007260,1,voucher,1,1772.39
ORD00007261,1,credit_card,6,651.3
ORD00007262,1,credit_card,8,1415.2
ORD00007263,1,credit_card,10,411.62
ORD00007264,1,credit_card,3,255.09
