review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV00006574,ORD00006575,5,,Produto excelente!,2018-06-11 13:48:00,2018-06-02 13:48:00
REV00006575,ORD00006576,1,,Demorou muito,2018-06-08 13:56:00,2018-05-26 13:56:00
REV00006576,ORD00006577,4,,"Muito bom, recomendo!",2018-06-09 17:29:00,2018-05-29 17:29:00
REV00006577,ORD00006578,3,,Produto razoável,2018-06-04 18:11:00,2018-06-04 18:11:00
REV00006578,ORD00006579,1,,,2018-06-09 00:58:00,2018-05-31 00:58:00
REV00006579,ORD00006580,5,,,2018-05-31 02:11:00,2018-06-08 02:11:00
REV00006580,ORD00006581,4,,Ótima qualidade,2018-06-08 06:56:00,2018-06-14 06:56:00
REV00006581,ORD00006582,5,,Chegou antes do prazo,2018-05-25 07:30:00,2018-05-30 07:30:00
REV00006582,ORD00006583,5,,Produto excelente!,2018-05-30 07:45:00,2018-06-17 07:45:00
REV00006583,ORD00006584,5,,"Perfeito, gostei muito",2018-06-01 09:17:00,2018-05-24 09:17:00
REV00006584,ORD00006585,5,,,2018-05-26 11:39:00,2018-05-26 11:39:00
REV00006585,ORD00006586,4,,"Perfeito, gostei muito",2018-06-15 17:31:00,2018-06-08 17:31:00
REV00006586,ORD00006587,5,,Ótima qualidade,2018-05-26 17:31:00,2018-06-05 17:31:00
REV00006587,ORD00006588,5,,Produto excelente!,2018-05-23 20:40:00,2018-06-06 20:40:00
REV00006588,ORD00006589,5,,"Muito bom, recomendo!",2018-05-26 21:47:00,2018-05-28 21:47:00
REV00006589,ORD00006590,5,,,2018-05-27 23:41:00,2018-06-01 23:41:00
REV00006590,ORD00006591,3,,"Ok, dentro do esperado",2018-06-04 04:24:00,2018-06-05 04:24:00
REV00006591,ORD00006592,1,,,2018-05-25 04:54:00,2018-05-27 04:54:00
REV00006592,ORD00006593,4,,Ótima qualidade,2018-06-03 05:13:00,2018-06-07 05:13:00
REV00006593,ORD00006594,5,,"Muito bom, recomendo!",2018-06-08 08:20:00,2018-05-26 08:20:00
REV00006594,ORD00006595,5,,"Perfeito, gostei muito",2018-06-02 10:34:00,2018-05-28 10:34:00
REV00006595,ORD00006596,5,,Chegou antes do prazo,2018-06-02 13:38:00,2018-06-14 13:38:00
REV00006596,ORD00006597,5,,"Perfeito, gostei muito",2018-06-11 15:12:00,2018-06-10 15:12:00
REV00006597,ORD00006598,4,,"Muito bom, recomendo!",2018-06-11 18:15:00,2018-06-12 18:15:00
REV00006598,ORD00006599,3,,Normal,2018-06-01 19:06:00,2018-06-05 19:06:00
REV00006599,ORD00006600,5,,"Perfeito, gostei muito",2018-06-01 21:48:00,2018-05-25 21:48:00
REV00006600,ORD00006601,5,,Chegou antes do prazo,2018-06-06 22:50:00,2018-06-12 22:50:00
REV00006601,ORD00006602,5,,Chegou antes do prazo,2018-06-03 00:19:00,2018-06-17 00:19:00
REV00006602,ORD00006603,4,,,2018-06-15 03:29:00,2018-06-16 03:29:00
REV00006603,ORD00006604,5,,Chegou antes do prazo,2018-06-06 04:31:00,2018-06-22 04:31:00
REV00006604,ORD00006605,1,,Produto com defeito,2018-06-06 05:57:00,2018-06-12 05:57:00
REV00006605,ORD00006606,4,,Ótima qualidade,2018-06-07 06:08:00,2018-06-10 06:08:00
REV00006606,ORD00006607,4,,,2018-05-29 07:24:00,2018-06-12 07:24:00
REV00006607,ORD00006608,5,,"Muito bom, recomendo!",2018-05-31 09:39:00,2018-05-26 09:39:00
REV00006608,ORD00006609,4,,Chegou antes do prazo,2018-05-25 10:29:00,2018-06-04 10:29:00
REV00006609,ORD00006610,3,,Poderia ser melhor,2018-06-17 13:45:00,2018-06-18 13:45:00
REV00006610,ORD00006611,5,,Chegou antes do prazo,2018-06-16 15:14:00,2018-06-12 15:14:00
REV00006611,ORD00006612,5,,Ótima qualidade,2018-06-04 23:11:00,2018-06-08 23:11:00
REV00006612,ORD00006613,1,,Demorou muito,2018-06-10 01:31:00,2018-06-08 01:31:00
REV00006613,ORD00006614,4,,Produto excelente!,2018-06-11 02:54:00,2018-05-30 02:54:00
REV00006614,ORD00006615,5,,Produto excelente!,2018-05-28 03:09:00,2018-06-06 03:09:00
REV00006615,ORD00006616,5,,Ótima qualidade,2018-06-02 04:16:00,2018-05-31 04:16:00
REV00006616,ORD00006617,5,,"Perfeito, gostei muito",2018-06-09 06:05:00,2018-06-23 06:05:00
REV00006617,ORD00006618,5,,Chegou antes do prazo,2018-05-27 07:48:00,2018-06-05 07:48:00
REV00006618,ORD00006619,1,,Demorou muito,2018-06-15 08:06:00,2018-06-22 08:06:00
REV00006619,ORD00006620,5,,Chegou antes do prazo,2018-06-11 09:32:00,2018-06-20 09:32:00
REV00006620,ORD00006621,5,,,2018-06-13 12:37:00,2018-05-27 12:37:00
REV00006621,ORD00006622,5,,,2018-06-16 13:50:00,2018-05-31 13:50:00
REV00006622,ORD00006623,5,,"Perfeito, gostei muito",2018-06-16 15:00:00,2018-06-07 15:00:00
REV00006623,ORD00006624,1,,Péssima qualidade,2018-06-06 17:05:00,2018-06-13 17:05:00
REV00006624,ORD00006625,4,,,2018-06-09 19:54:00,2018-05-28 19:54:00
REV00006625,ORD00006626,4,,,2018-06-03 21:39:00,2018-05-27 21:39:00
REV00006626,ORD00006627,3,,Normal,2018-06-05 21:47:00,2018-06-20 21:47:00
REV00006627,ORD00006628,5,,"Perfeito, gostei muito",2018-06-05 23:40:00,2018-06-13 23:40:00
REV00006628,ORD00006629,5,,Ótima qualidade,2018-06-10 23:43:00,2018-06-04 23:43:00
REV00006629,ORD00006630,5,,Chegou antes do prazo,2018-06-11 02:59:00,2018-05-28 02:59:00
REV00006630,ORD00006631,4,,"Perfeito, gostei muito",2018-06-07 03:48:00,2018-06-03 03:48:00
REV00006631,ORD00006632,5,,,2018-05-28 06:23:00,2018-05-31 06:23:00
REV00006632,ORD00006633,3,,Entrega ok,2018-06-07 06:34:00,2018-06-17 06:34:00
REV00006633,ORD00006634,2,,Decepcionante,2018-06-06 07:10:00,2018-06-14 07:10:00
REV00006634,ORD00006635,5,,"Perfeito, gostei muito",2018-06-15 09:42:00,2018-06-08 09:42:00
REV00006635,ORD00006636,1,,Não veio conforme descrito,2018-06-11 10:51:00,2018-06-22 10:51:00
REV00006636,ORD00006637,5,,"Muito bom, recomendo!",2018-05-28 12:27:00,2018-05-28 12:27:00
REV00006637,ORD00006638,4,,"Perfeito, gostei muito",2018-06-08 12:47:00,2018-06-19 12:47:00
REV00006638,ORD00006639,5,,Ótima qualidade,2018-06-12 19:43:00,2018-06-23 19:43:00
REV00006639,ORD00006640,5,,Ótima qualidade,2018-06-15 20:11:00,2018-05-31 20:11:00
REV00006640,ORD00006641,5,,,2018-06-11 21:50:00,2018-06-24 21:50:00
REV00006641,ORD00006642,5,,,2018-05-27 22:37:00,2018-06-22 22:37:00
REV00006642,ORD00006643,4,,Produto excelente!,2018-06-03 01:19:00,2018-06-05 01:19:00
REV00006643,ORD00006644,4,,Ótima qualidade,2018-06-08 03:05:00,2018-05-31 03:05:00
REV00006644,ORD00006645,5,,,2018-06-03 06:35:00,2018-06-21 06:35:00
REV00006645,ORD00006646,5,,Produto excelente!,2018-06-04 07:45:00,2018-06-13 07:45:00
REV00006646,ORD00006647,5,,Chegou antes do prazo,2018-06-06 08:26:00,2018-06-03 08:26:00
REV00006647,ORD00006648,5,,"Perfeito, gostei muito",2018-06-05 10:03:00,2018-05-29 10:03:00
REV00006648,ORD00006649,5,,,2018-06-13 11:06:00,2018-06-11 11:06:00
REV00006649,ORD00006650,5,,"Muito bom, recomendo!",2018-06-09 14:35:00,2018-06-22 14:35:00
REV00006650,ORD00006651,5,,Chegou antes do prazo,2018-06-15 16:27:00,2018-05-29 16:27:00
REV00006651,ORD00006652,5,,Ótima qualidade,2018-06-10 19:31:00,2018-05-29 19:31:00
REV00006652,ORD00006653,5,,,2018-05-30 20:44:00,2018-06-20 20:44:00
REV00006653,ORD00006654,5,,"Muito bom, recomendo!",2018-06-04 23:02:00,2018-06-19 23:02:00
REV00006654,ORD00006655,5,,"Muito bom, recomendo!",2018-06-13 00:39:00,2018-06-14 00:39:00
REV00006655,ORD00006656,5,,"Muito bom, recomendo!",2018-06-04 04:14:00,2018-06-14 04:14:00
REV00006656,ORD00006657,5,,"Muito bom, recomendo!",2018-06-05 05:27:00,2018-06-24 05:27:00
REV00006657,ORD00006658,5,,,2018-06-08 06:26:00,2018-06-01 06:26:00
REV00006658,ORD00006659,5,,"Perfeito, gostei muito",2018-06-09 06:29:00,2018-06-23 06:29:00
REV00006659,ORD00006660,2,,Não veio conforme descrito,2018-06-17 06:59:00,2018-06-24 06:59:00
REV00006660,ORD00006661,4,,Chegou antes do prazo,2018-06-03 07:37:00,2018-06-01 07:37:00
REV00006661,ORD00006662,5,,"Perfeito, gostei muito",2018-06-02 08:40:00,2018-06-24 08:40:00
REV00006662,ORD00006663,5,,Ótima qualidade,2018-06-03 13:13:00,2018-06-02 13:13:00
REV00006663,ORD00006664,4,,Ótima qualidade,2018-06-02 13:30:00,2018-06-05 13:30:00
REV00006664,ORD00006665,5,,,2018-06-17 17:08:00,2018-06-18 17:08:00
REV00006665,ORD00006666,4,,Chegou antes do prazo,2018-06-17 17:39:00,2018-06-08 17:39:00
REV00006666,ORD00006667,5,,"Perfeito, gostei muito",2018-06-11 17:49:00,2018-06-17 17:49:00
REV00006667,ORD00006668,5,,"Perfeito, gostei muito",2018-06-18 19:39:00,2018-06-06 19:39:00
REV00006668,ORD00006669,5,,,2018-06-19 21:34:00,2018-06-04 21:34:00
REV00006669,ORD00006670,3,,,2018-06-20 22:27:00,2018-06-21 22:27:00
REV00006670,ORD00006671,4,,Produto excelente!,2018-06-21 22:37:00,2018-06-19 22:37:00
REV00006671,ORD00006672,4,,"Perfeito, gostei muito",2018-06-13 23:07:00,2018-06-25 23:07:00
REV00006672,ORD00006673,1,,Decepcionante,2018-06-18 00:55:00,2018-06-01 00:55:00
REV00006673,ORD00006674,5,,,2018-05-30 04:11:00,2018-06-15 04:11:00
REV00006674,ORD00006675,5,,,2018-06-05 04:14:00,2018-06-23 04:14:00
REV00006675,ORD00006676,4,,"Perfeito, gostei muito",2018-06-22 05:11:00,2018-06-07 05:11:00
REV00006676,ORD00006677,4,,"Muito bom, recomendo!",2018-06-06 06:36:00,2018-06-13 06:36:00
REV00006677,ORD00006678,3,,,2018-06-06 08:03:00,2018-06-09 08:03:00
REV00006678,ORD00006679,5,,"Perfeito, gostei muito",2018-06-02 08:58:00,2018-06-03 08:58:00
REV00006679,ORD00006680,3,,Entrega ok,2018-06-01 10:52:00,2018-06-26 10:52:00
REV00006680,ORD00006681,4,,,2018-06-22 11:48:00,2018-06-04 11:48:00
REV00006681,ORD00006682,1,,Não veio conforme descrito,2018-06-13 12:16:00,2018-06-25 12:16:00
REV00006682,ORD00006683,5,,,2018-06-11 12:18:00,2018-06-03 12:18:00
REV00006683,ORD00006684,4,,,2018-06-17 13:32:00,2018-06-26 13:32:00
REV00006684,ORD00006685,5,,"Muito bom, recomendo!",2018-06-08 14:28:00,2018-06-05 14:28:00
REV00006685,ORD00006686,5,,"Perfeito, gostei muito",2018-06-10 14:39:00,2018-06-02 14:39:00
REV00006686,ORD00006687,1,,Péssima qualidade,2018-06-20 00:13:00,2018-06-03 00:13:00
REV00006687,ORD00006688,3,,,2018-06-12 00:49:00,2018-06-20 00:49:00
REV00006688,ORD00006689,5,,"Perfeito, gostei muito",2018-06-20 03:08:00,2018-06-19 03:08:00
REV00006689,ORD00006690,5,,"Muito bom, recomendo!",2018-06-05 05:14:00,2018-06-28 05:14:00
REV00006690,ORD00006691,5,,Ótima qualidade,2018-06-18 07:57:00,2018-06-13 07:57:00
REV00006691,ORD00006692,3,,Normal,2018-06-14 09:08:00,2018-06-28 09:08:00
REV00006692,ORD00006693,4,,"Muito bom, recomendo!",2018-06-09 11:15:00,2018-06-02 11:15:00
REV00006693,ORD00006694,5,,"Perfeito, gostei muito",2018-06-03 11:50:00,2018-06-13 11:50:00
REV00006694,ORD00006695,5,,,2018-06-23 12:50:00,2018-06-10 12:50:00
REV00006695,ORD00006696,5,,Ótima qualidade,2018-06-07 13:21:00,2018-06-03 13:21:00
REV00006696,ORD00006697,1,,Não veio conforme descrito,2018-06-04 16:00:00,2018-06-11 16:00:00
REV00006697,ORD00006698,5,,,2018-06-17 16:14:00,2018-06-16 16:14:00
REV00006698,ORD00006699,5,,Chegou antes do prazo,2018-06-22 23:19:00,2018-06-20 23:19:00
REV00006699,ORD00006700,4,,,2018-06-19 00:07:00,2018-06-25 00:07:00
REV00006700,ORD00006701,5,,Produto excelente!,2018-06-05 03:51:00,2018-06-24 03:51:00
REV00006701,ORD00006702,5,,"Perfeito, gostei muito",2018-06-03 05:47:00,2018-06-06 05:47:00
REV00006702,ORD00006703,3,,,2018-06-07 06:08:00,2018-06-22 06:08:00
REV00006703,ORD00006704,3,,Entrega ok,2018-06-12 06:19:00,2018-06-02 06:19:00
REV00006704,ORD00006705,3,,Poderia ser melhor,2018-06-16 06:41:00,2018-06-07 06:41:00
REV00006705,ORD00006706,5,,"Perfeito, gostei muito",2018-06-23 08:35:00,2018-06-04 08:35:00
REV00006706,ORD00006707,5,,"Perfeito, gostei muito",2018-06-12 08:46:00,2018-06-21 08:46:00
REV00006707,ORD00006708,5,,Chegou antes do prazo,2018-06-14 14:40:00,2018-06-17 14:40:00
REV00006708,ORD00006709,4,,,2018-06-07 14:42:00,2018-06-23 14:42:00
REV00006709,ORD00006710,5,,Ótima qualidade,2018-06-12 15:20:00,2018-06-11 15:20:00
REV00006710,ORD00006711,4,,Ótima qualidade,2018-06-05 22:54:00,2018-06-05 22:54:00
REV00006711,ORD00006712,4,,"Muito bom, recomendo!",2018-06-10 23:07:00,2018-06-10 23:07:00
REV00006712,ORD00006713,1,,Demorou muito,2018-06-12 01:07:00,2018-06-21 01:07:00
REV00006713,ORD00006714,4,,,2018-06-11 01:17:00,2018-06-24 01:17:00
REV00006714,ORD00006715,5,,Chegou antes do prazo,2018-06-11 02:15:00,2018-06-12 02:15:00
REV00006715,ORD00006716,3,,"Ok, dentro do esperado",2018-06-06 05:20:00,2018-06-09 05:20:00
REV00006716,ORD00006717,4,,"Muito bom, recomendo!",2018-06-21 05:34:00,2018-06-30 05:34:00
REV00006717,ORD00006718,5,,"Perfeito, gostei muito",2018-06-24 09:47:00,2018-06-11 09:47:00
REV00006718,ORD00006719,5,,,2018-06-03 13:16:00,2018-06-03 13:16:00
REV00006719,ORD00006720,3,,,2018-06-22 16:42:00,2018-06-23 16:42:00
REV00006720,ORD00006721,3,,Poderia ser melhor,2018-06-17 19:45:00,2018-06-17 19:45:00
REV00006721,ORD00006722,3,,"Ok, dentro do esperado",2018-06-25 20:12:00,2018-06-12 20:12:00
REV00006722,ORD00006723,5,,"Perfeito, gostei muito",2018-06-16 20:40:00,2018-06-05 20:40:00
REV00006723,ORD00006724,5,,Chegou antes do prazo,2018-06-04 23:47:00,2018-06-16 23:47:00
REV00006724,ORD00006725,5,,,2018-06-25 02:21:00,2018-06-29 02:21:00
REV00006725,ORD00006726,3,,"Ok, dentro do esperado",2018-06-13 02:38:00,2018-06-25 02:38:00
REV00006726,ORD00006727,5,,Chegou antes do prazo,2018-06-10 04:51:00,2018-06-05 04:51:00
REV00006727,ORD00006728,5,,Chegou antes do prazo,2018-06-15 09:39:00,2018-06-28 09:39:00
REV00006728,ORD00006729,4,,Produto excelente!,2018-06-12 12:01:00,2018-06-05 12:01:00
REV00006729,ORD00006730,5,,Chegou antes do prazo,2018-06-07 13:27:00,2018-06-12 13:27:00
REV00006730,ORD00006731,5,,Produto excelente!,2018-06-24 21:23:00,2018-06-08 21:23:00
REV00006731,ORD00006732,5,,,2018-06-03 21:32:00,2018-06-30 21:32:00
REV00006732,ORD00006733,5,,Ótima qualidade,2018-06-23 21:52:00,2018-06-20 21:52:00
REV00006733,ORD00006734,5,,Chegou antes do prazo,2018-06-05 01:00:00,2018-06-11 01:00:00
REV00006734,ORD00006735,5,,,2018-06-13 01:19:00,2018-06-15 01:19:00
REV00006735,ORD00006736,5,,,2018-06-15 03:15:00,2018-06-16 03:15:00
REV00006736,ORD00006737,5,,Ótima qualidade,2018-06-17 14:07:00,2018-06-15 14:07:00
REV00006737,ORD00006738,4,,"Muito bom, recomendo!",2018-06-14 18:30:00,2018-06-08 18:30:00
REV00006738,ORD00006739,5,,Chegou antes do prazo,2018-06-25 19:56:00,2018-07-01 19:56:00
REV00006739,ORD00006740,3,,Poderia ser melhor,2018-06-18 01:51:00,2018-06-11 01:51:00
REV00006740,ORD00006741,2,,Decepcionante,2018-06-16 04:46:00,2018-06-27 04:46:00
REV00006741,ORD00006742,5,,,2018-06-15 07:39:00,2018-06-22 07:39:00
REV00006742,ORD00006743,5,,Chegou antes do prazo,2018-06-22 09:08:00,2018-06-28 09:08:00
REV00006743,ORD00006744,5,,"Perfeito, gostei muito",2018-06-07 10:33:00,2018-06-14 10:33:00
REV00006744,ORD00006745,5,,,2018-06-06 12:50:00,2018-06-15 12:50:00
REV00006745,ORD00006746,5,,Chegou antes do prazo,2018-06-08 16:26:00,2018-06-09 16:26:00
REV00006746,ORD00006747,5,,"Perfeito, gostei muito",2018-06-06 16:46:00,2018-06-27 16:46:00
REV00006747,ORD00006748,5,,"Muito bom, recomendo!",2018-06-16 19:57:00,2018-06-07 19:57:00
REV00006748,ORD00006749,4,,Chegou antes do prazo,2018-06-15 23:50:00,2018-07-02 23:50:00
REV00006749,ORD00006750,5,,"Perfeito, gostei muito",2018-06-21 05:46:00,2018-06-27 05:46:00
REV00006750,ORD00006751,5,,"Muito bom, recomendo!",2018-06-17 10:43:00,2018-07-03 10:43:00
REV00006751,ORD00006752,5,,Produto excelente!,2018-06-14 10:48:00,2018-06-27 10:48:00
REV00006752,ORD00006753,5,,Produto excelente!,2018-06-06 12:24:00,2018-06-08 12:24:00
REV00006753,ORD00006754,5,,,2018-06-11 12:51:00,2018-06-22 12:51:00
REV00006754,ORD00006755,3,,,2018-06-06 13:55:00,2018-06-23 13:55:00
REV00006755,ORD00006756,3,,Normal,2018-06-29 18:01:00,2018-06-29 18:01:00
REV00006756,ORD00006757,5,,Produto excelente!,2018-06-14 19:11:00,2018-06-08 19:11:00
REV00006757,ORD00006758,5,,"Muito bom, recomendo!",2018-06-08 22:07:00,2018-06-09 22:07:00
REV00006758,ORD00006759,1,,Péssima qualidade,2018-06-18 00:10:00,2018-06-09 00:10:00
REV00006759,ORD00006760,5,,Chegou antes do prazo,2018-06-21 02:38:00,2018-06-17 02:38:00
REV00006760,ORD00006761,5,,Produto excelente!,2018-06-21 03:32:00,2018-06-08 03:32:00
REV00006761,ORD00006762,4,,Ótima qualidade,2018-06-12 05:48:00,2018-06-22 05:48:00
REV00006762,ORD00006763,5,,Ótima qualidade,2018-06-11 06:22:00,2018-06-17 06:22:00
REV00006763,ORD00006764,1,,,2018-06-30 06:49:00,2018-06-25 06:49:00
REV00006764,ORD00006765,5,,"Perfeito, gostei muito",2018-06-11 08:34:00,2018-06-30 08:34:00
REV00006765,ORD00006766,5,,Ótima qualidade,2018-06-26 09:08:00,2018-06-16 09:08:00
REV00006766,ORD00006767,5,,Ótima qualidade,2018-06-07 09:08:00,2018-06-25 09:08:00
REV00006767,ORD00006768,5,,Produto excelente!,2018-06-13 09:40:00,2018-07-04 09:40:00
REV00006768,ORD00006769,5,,,2018-06-14 11:47:00,2018-06-22 11:47:00
REV00006769,ORD00006770,5,,,2018-06-10 14:54:00,2018-07-01 14:54:00
REV00006770,ORD00006771,4,,,2018-06-12 15:14:00,2018-06-22 15:14:00
REV00006771,ORD00006772,5,,Chegou antes do prazo,2018-06-11 15:25:00,2018-06-11 15:25:00
REV00006772,ORD00006773,5,,Ótima qualidade,2018-06-27 17:53:00,2018-06-08 17:53:00
REV00006773,ORD00006774,4,,,2018-06-30 18:14:00,2018-06-27 18:14:00
REV00006774,ORD00006775,5,,"Muito bom, recomendo!",2018-06-23 22:07:00,2018-06-22 22:07:00
REV00006775,ORD00006776,1,,Péssima qualidade,2018-06-09 22:46:00,2018-07-01 22:46:00
REV00006776,ORD00006777,5,,,2018-06-22 03:31:00,2018-06-17 03:31:00
REV00006777,ORD00006778,2,,Não veio conforme descrito,2018-06-12 03:35:00,2018-07-02 03:35:00
REV00006778,ORD00006779,2,,Péssima qualidade,2018-06-26 03:58:00,2018-06-21 03:58:00
REV00006779,ORD00006780,5,,Ótima qualidade,2018-06-23 04:29:00,2018-06-13 04:29:00
REV00006780,ORD00006781,5,,"Muito bom, recomendo!",2018-06-20 05:25:00,2018-06-21 05:25:00
REV00006781,ORD00006782,5,,"Muito bom, recomendo!",2018-06-08 09:07:00,2018-07-03 09:07:00
REV00006782,ORD00006783,5,,Ótima qualidade,2018-06-23 09:15:00,2018-06-16 09:15:00
REV00006783,ORD00006784,4,,,2018-06-19 10:50:00,2018-06-26 10:50:00
REV00006784,ORD00006785,4,,,2018-06-11 15:38:00,2018-06-14 15:38:00
REV00006785,ORD00006786,3,,Normal,2018-06-12 18:28:00,2018-06-24 18:28:00
REV00006786,ORD00006787,5,,Ótima qualidade,2018-06-29 01:12:00,2018-06-12 01:12:00
REV00006787,ORD00006788,4,,,2018-06-19 04:00:00,2018-07-01 04:00:00
REV00006788,ORD00006789,5,,Chegou antes do prazo,2018-06-26 04:04:00,2018-06-30 04:04:00
REV00006789,ORD00006790,4,,,2018-06-09 05:12:00,2018-06-11 05:12:00
REV00006790,ORD00006791,4,,"Muito bom, recomendo!",2018-06-20 08:33:00,2018-06-25 08:33:00
REV00006791,ORD00006792,4,,"Perfeito, gostei muito",2018-06-10 09:32:00,2018-07-05 09:32:00
REV00006792,ORD00006793,5,,Ótima qualidade,2018-06-17 12:03:00,2018-07-03 12:03:00
REV00006793,ORD00006794,3,,Entrega ok,2018-06-11 14:16:00,2018-06-12 14:16:00
REV00006794,ORD00006795,4,,,2018-06-16 14:25:00,2018-06-22 14:25:00
REV00006795,ORD00006796,5,,"Perfeito, gostei muito",2018-06-21 15:48:00,2018-06-27 15:48:00
REV00006796,ORD00006797,4,,"Muito bom, recomendo!",2018-06-28 16:16:00,2018-06-28 16:16:00
REV00006797,ORD00006798,5,,Ótima qualidade,2018-06-11 17:27:00,2018-07-07 17:27:00
REV00006798,ORD00006799,5,,Chegou antes do prazo,2018-06-30 21:05:00,2018-07-02 21:05:00
REV00006799,ORD00006800,2,,Não veio conforme descrito,2018-06-22 23:38:00,2018-06-14 23:38:00
REV00006800,ORD00006801,5,,"Perfeito, gostei muito",2018-07-01 12:36:00,2018-06-12 12:36:00
REV00006801,ORD00006802,5,,,2018-06-21 13:02:00,2018-06-16 13:02:00
REV00006802,ORD00006803,5,,Produto excelente!,2018-07-01 13:17:00,2018-07-06 13:17:00
REV00006803,ORD00006804,3,,,2018-07-02 14:37:00,2018-06-21 14:37:00
REV00006804,ORD00006805,4,,Ótima qualidade,2018-06-25 17:56:00,2018-07-04 17:56:00
REV00006805,ORD00006806,5,,Chegou antes do prazo,2018-06-20 18:28:00,2018-06-28 18:28:00
REV00006806,ORD00006807,3,,Normal,2018-06-24 18:46:00,2018-06-19 18:46:00
REV00006807,ORD00006808,5,,,2018-06-18 20:09:00,2018-07-08 20:09:00
REV00006808,ORD00006809,5,,Chegou antes do prazo,2018-06-25 22:41:00,2018-06-16 22:41:00
REV00006809,ORD00006810,1,,Decepcionante,2018-06-16 01:48:00,2018-06-27 01:48:00
REV00006810,ORD00006811,5,,"Perfeito, gostei muito",2018-07-04 04:58:00,2018-07-03 04:58:00
REV00006811,ORD00006812,1,,,2018-06-11 06:56:00,2018-06-16 06:56:00
REV00006812,ORD00006813,4,,,2018-06-11 07:58:00,2018-06-13 07:58:00
REV00006813,ORD00006814,5,,Ótima qualidade,2018-06-18 11:28:00,2018-07-08 11:28:00
REV00006814,ORD00006815,2,,Demorou muito,2018-06-20 12:06:00,2018-06-21 12:06:00
REV00006815,ORD00006816,5,,Ótima qualidade,2018-06-18 12:43:00,2018-07-07 12:43:00
REV00006816,ORD00006817,5,,Produto excelente!,2018-06-22 12:53:00,2018-07-07 12:53:00
REV00006817,ORD00006818,5,,"Muito bom, recomendo!",2018-06-28 13:49:00,2018-06-19 13:49:00
REV00006818,ORD00006819,5,,Ótima qualidade,2018-06-22 14:07:00,2018-06-15 14:07:00
REV00006819,ORD00006820,3,,Poderia ser melhor,2018-07-04 18:36:00,2018-07-01 18:36:00
REV00006820,ORD00006821,5,,Ótima qualidade,2018-06-11 21:33:00,2018-06-17 21:33:00
REV00006821,ORD00006822,5,,Produto excelente!,2018-07-01 22:30:00,2018-07-03 22:30:00
REV00006822,ORD00006823,1,,Não veio conforme descrito,2018-07-04 00:40:00,2018-06-21 00:40:00
REV00006823,ORD00006824,4,,Chegou antes do prazo,2018-06-23 00:52:00,2018-07-08 00:52:00
REV00006824,ORD00006825,5,,"Muito bom, recomendo!",2018-06-29 02:04:00,2018-06-23 02:04:00
REV00006825,ORD00006826,4,,"Muito bom, recomendo!",2018-06-18 05:01:00,2018-07-09 05:01:00
REV00006826,ORD00006827,5,,"Muito bom, recomendo!",2018-07-03 07:30:00,2018-06-21 07:30:00
REV00006827,ORD00006828,5,,"Perfeito, gostei muito",2018-06-21 08:25:00,2018-06-28 08:25:00
REV00006828,ORD00006829,3,,Poderia ser melhor,2018-06-25 10:03:00,2018-06-19 10:03:00
REV00006829,ORD00006830,5,,"Perfeito, gostei muito",2018-06-20 10:26:00,2018-06-30 10:26:00
REV00006830,ORD00006831,4,,Ótima qualidade,2018-06-18 18:30:00,2018-06-30 18:30:00
REV00006831,ORD00006832,4,,Chegou antes do prazo,2018-06-12 18:45:00,2018-06-27 18:45:00
REV00006832,ORD00006833,5,,Produto excelente!,2018-06-26 19:18:00,2018-07-05 19:18:00
REV00006833,ORD00006834,1,,Decepcionante,2018-06-19 20:32:00,2018-06-26 20:32:00
REV00006834,ORD00006835,5,,"Muito bom, recomendo!",2018-06-20 20:58:00,2018-06-17 20:58:00
REV00006835,ORD00006836,5,,Produto excelente!,2018-07-04 21:22:00,2018-06-16 21:22:00
REV00006836,ORD00006837,5,,,2018-06-24 23:08:00,2018-07-05 23:08:00
REV00006837,ORD00006838,4,,Chegou antes do prazo,2018-06-17 23:55:00,2018-07-02 23:55:00
REV00006838,ORD00006839,5,,"Muito bom, recomendo!",2018-06-25 03:16:00,2018-06-19 03:16:00
REV00006839,ORD00006840,5,,Chegou antes do prazo,2018-07-06 05:18:00,2018-06-14 05:18:00
REV00006840,ORD00006841,5,,Ótima qualidade,2018-06-23 05:44:00,2018-06-25 05:44:00
REV00006841,ORD00006842,4,,Produto excelente!,2018-06-19 07:26:00,2018-07-10 07:26:00
REV00006842,ORD00006843,5,,,2018-06-26 08:40:00,2018-07-05 08:40:00
REV00006843,ORD00006844,5,,Chegou antes do prazo,2018-06-29 09:18:00,2018-06-17 09:18:00
REV00006844,ORD00006845,5,,Chegou antes do prazo,2018-06-17 12:35:00,2018-06-26 12:35:00
REV00006845,ORD00006846,4,,"Perfeito, gostei muito",2018-06-14 13:41:00,2018-07-06 13:41:00
REV00006846,ORD00006847,4,,,2018-06-13 15:56:00,2018-06-27 15:56:00
REV00006847,ORD00006848,3,,,2018-07-01 18:40:00,2018-06-14 18:40:00
REV00006848,ORD00006849,4,,Chegou antes do prazo,2018-06-30 19:05:00,2018-07-05 19:05:00
REV00006849,ORD00006850,4,,"Muito bom, recomendo!",2018-07-01 20:59:00,2018-07-09 20:59:00
REV00006850,ORD00006851,5,,Produto excelente!,2018-06-21 03:59:00,2018-06-30 03:59:00
